pc,pole,trait,target_pearson_r,target_abs_r,specificity_margin,pc1_6_concentration_fraction,target_is_largest_probability,is_pc_associated,is_primary_pc_defining,is_pareto_frontier,dominated_by_count,dominated_by_traits
PC3,negative,pensive,-0.11646133044173027,0.11646133044173027,-0.8154022152287912,0.014029391087156234,0.0,False,False,False,66,accessible;accommodating;adaptable;agreeable;altruistic;artistic;ascetic;avoidant;benevolent;big_picture;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;cosmopolitan;curious;deferential;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;existentialist;flexible;forgiving;generalist;generous;gregarious;humanistic;humble;idealistic;inclusive;inquisitive;inspirational;intuitive;meditative;moderate;mystical;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;practical;principled;qualitative;resilient;reverent;serene;socratic;solemn;spiritual;submissive;supportive;sycophantic;tactful;traditional;understated
PC3,negative,pluralist,-0.783498544167694,0.783498544167694,0.44194304763483516,0.6755645743185364,1.0,True,True,False,6,benevolent;deferential;inspirational;nurturing;optimistic;supportive
PC3,negative,practical,-0.1409169401961474,0.1409169401961474,-0.7636871816612716,0.021331125536651004,0.0,False,False,False,64,accessible;accommodating;adaptable;agreeable;altruistic;artistic;ascetic;benevolent;big_picture;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;cosmopolitan;curious;deferential;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;existentialist;flexible;forgiving;generalist;generous;gregarious;humanistic;humble;idealistic;inclusive;inquisitive;inspirational;intuitive;meditative;moderate;mystical;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;principled;qualitative;resilient;reverent;serene;socratic;solemn;spiritual;submissive;supportive;sycophantic;tactful;traditional;understated
PC3,negative,principled,-0.2816980218709848,0.2816980218709848,-0.5698814843744509,0.08668198815060622,0.0,False,False,False,44,accessible;accommodating;adaptable;agreeable;altruistic;benevolent;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;deferential;diplomatic;earnest;egalitarian;empathetic;environmental;flexible;forgiving;gregarious;humanistic;humble;inclusive;inspirational;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;reverent;serene;socratic;submissive;supportive;tactful;traditional;understated
PC3,negative,qualitative,-0.32802848502854254,0.32802848502854254,-0.5727473911459026,0.10887453161461132,0.0,False,False,False,43,accessible;accommodating;adaptable;agreeable;altruistic;benevolent;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;deferential;diplomatic;earnest;egalitarian;empathetic;environmental;flexible;forgiving;humanistic;humble;inclusive;inspirational;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;reverent;serene;socratic;submissive;supportive;tactful;traditional;understated
PC3,negative,reactive,-0.05610200111868787,0.05610200111868787,-0.7392624550996217,0.003173173786089371,0.0,False,False,False,68,accessible;accommodating;adaptable;agreeable;altruistic;artistic;ascetic;avoidant;benevolent;big_picture;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;conscientious;constructivist;cosmopolitan;curious;deferential;descriptive;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;existentialist;flexible;forgiving;generalist;generous;gregarious;humanistic;humble;idealistic;inclusive;inquisitive;inspirational;intuitive;meditative;moderate;mystical;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;principled;qualitative;resilient;reverent;serene;serious;socratic;solemn;spiritual;submissive;supportive;sycophantic;tactful;traditional;understated
PC3,negative,regulatory,-0.05095069932718196,0.05095069932718196,-0.7650540746036226,0.0026899127633674127,0.0,False,False,False,73,accessible;accommodating;adaptable;agreeable;altruistic;artistic;ascetic;avoidant;benevolent;big_picture;calm;casual;chill;circumspect;collaborative;collectivistic;conciliatory;concise;conscientious;constructivist;cosmopolitan;curious;deferential;deontological;descriptive;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;existentialist;flexible;forgiving;generalist;generous;gregarious;grounded;humanistic;humble;idealistic;inclusive;inquisitive;inspirational;intuitive;meditative;moderate;mystical;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;practical;principled;qualitative;reactive;resilient;reverent;serene;serious;socratic;solemn;spiritual;submissive;supportive;sycophantic;tactful;traditional;understated
PC3,negative,resilient,-0.17588274528603318,0.17588274528603318,-0.6338897095826865,0.03187674264923827,0.0,False,False,False,54,accessible;accommodating;adaptable;agreeable;altruistic;ascetic;benevolent;big_picture;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;cosmopolitan;curious;deferential;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;flexible;forgiving;generalist;gregarious;humanistic;humble;idealistic;inclusive;inspirational;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;principled;qualitative;reverent;serene;socratic;submissive;supportive;tactful;traditional;understated
PC3,negative,reverent,-0.38662389529352287,0.38662389529352287,-0.5009182068826259,0.1538525633793075,0.0,False,False,False,39,accessible;accommodating;adaptable;agreeable;altruistic;benevolent;chill;circumspect;collaborative;collectivistic;conciliatory;constructivist;deferential;diplomatic;earnest;egalitarian;empathetic;environmental;flexible;forgiving;humanistic;humble;inclusive;inspirational;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;pluralist;serene;socratic;submissive;supportive;tactful;traditional;understated
PC3,negative,ritualistic,-0.0077853499858399015,0.0077853499858399015,-0.9368349084934192,6.267580458375404e-05,0.0,False,False,False,83,accessible;accommodating;adaptable;agreeable;altruistic;artistic;ascetic;avoidant;benevolent;big_picture;calm;casual;chill;circumspect;collaborative;collectivistic;conciliatory;concise;conscientious;constructivist;cosmopolitan;curious;deferential;deontological;descriptive;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;ethereal;existentialist;experiential;factual;flexible;forgiving;generalist;generous;gregarious;grounded;humanistic;humble;idealistic;improvisational;inclusive;inquisitive;inspirational;introverted;intuitive;meditative;moderate;mystical;naive;nostalgic;nurturing;open_ended;optimistic;pacifist;patient;pensive;pluralist;practical;principled;qualitative;reactive;regulatory;resilient;reverent;romantic;serene;serious;socratic;solemn;spiritual;submissive;supportive;sycophantic;systems_thinker;tactful;traditional;understated
PC3,negative,romantic,-0.14775438248542563,0.14775438248542563,-0.8285560923833716,0.021942571490744883,0.0,False,False,False,64,accessible;accommodating;adaptable;agreeable;altruistic;artistic;ascetic;benevolent;big_picture;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;cosmopolitan;curious;deferential;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;existentialist;flexible;forgiving;generalist;generous;gregarious;humanistic;humble;idealistic;inclusive;inquisitive;inspirational;intuitive;meditative;moderate;mystical;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;principled;qualitative;resilient;reverent;serene;socratic;solemn;spiritual;submissive;supportive;sycophantic;tactful;traditional;understated
PC3,negative,serene,-0.6253395818711122,0.6253395818711122,-0.1206231731803098,0.40001557030522716,0.0175,True,False,False,18,agreeable;altruistic;benevolent;chill;circumspect;collaborative;collectivistic;deferential;forgiving;humanistic;inspirational;nurturing;open_ended;optimistic;pluralist;submissive;supportive;tactful
PC3,negative,serious,-0.08163999561705007,0.08163999561705007,-0.6847265958017106,0.006739801941510539,0.0,False,False,False,64,accessible;accommodating;adaptable;agreeable;altruistic;ascetic;avoidant;benevolent;big_picture;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;conscientious;constructivist;cosmopolitan;curious;deferential;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;existentialist;flexible;forgiving;generalist;generous;gregarious;humanistic;humble;idealistic;inclusive;inquisitive;inspirational;intuitive;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;principled;qualitative;resilient;reverent;serene;socratic;solemn;spiritual;submissive;supportive;sycophantic;tactful;traditional;understated
PC3,negative,socratic,-0.3867711955219273,0.3867711955219273,-0.33082358114917476,0.1726284477749108,0.0,False,False,False,37,accessible;accommodating;adaptable;agreeable;altruistic;benevolent;chill;circumspect;collaborative;collectivistic;conciliatory;constructivist;deferential;diplomatic;earnest;egalitarian;empathetic;environmental;flexible;forgiving;humanistic;humble;inclusive;inspirational;meditative;naive;nurturing;open_ended;optimistic;pacifist;pluralist;serene;submissive;supportive;tactful;traditional;understated
PC3,negative,solemn,-0.19494167703472293,0.19494167703472293,-0.6446411613279075,0.03839618179369765,0.0,False,False,False,53,accessible;accommodating;adaptable;agreeable;altruistic;benevolent;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;cosmopolitan;curious;deferential;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;flexible;forgiving;generalist;gregarious;humanistic;humble;idealistic;inclusive;inspirational;intuitive;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;principled;qualitative;reverent;serene;socratic;submissive;supportive;tactful;traditional;understated
PC3,negative,spiritual,-0.25179109821050616,0.25179109821050616,-0.6473561965194293,0.06437637217145004,0.0,False,False,False,50,accessible;accommodating;adaptable;agreeable;altruistic;benevolent;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;deferential;diplomatic;earnest;egalitarian;emotional;empathetic;environmental;flexible;forgiving;generalist;gregarious;humanistic;humble;idealistic;inclusive;inspirational;intuitive;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;principled;qualitative;reverent;serene;socratic;submissive;supportive;tactful;traditional;understated
PC3,negative,submissive,-0.7245597519825709,0.7245597519825709,0.2808787317873558,0.5688876157939852,1.0,True,True,False,10,altruistic;benevolent;chill;deferential;forgiving;inspirational;nurturing;optimistic;pluralist;supportive
PC3,negative,supportive,-0.8703731102018283,0.8703731102018283,0.5094990747040403,0.8023982642375767,1.0,True,True,False,2,benevolent;nurturing
PC3,negative,sycophantic,-0.21565324402622388,0.21565324402622388,-0.6447196187263547,0.049150756348773285,0.0,False,False,False,52,accessible;accommodating;adaptable;agreeable;altruistic;benevolent;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;curious;deferential;diplomatic;earnest;efficient;egalitarian;emotional;empathetic;environmental;flexible;forgiving;generalist;gregarious;humanistic;humble;idealistic;inclusive;inspirational;intuitive;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;principled;qualitative;reverent;serene;socratic;submissive;supportive;tactful;traditional;understated
PC3,negative,systems_thinker,-0.020994988853413974,0.020994988853413974,-0.5477688428054687,0.0005928904503771365,0.0,False,False,False,51,accessible;accommodating;adaptable;agreeable;altruistic;benevolent;calm;chill;circumspect;collaborative;collectivistic;conciliatory;concise;constructivist;cosmopolitan;curious;deferential;diplomatic;earnest;efficient;egalitarian;empathetic;environmental;existentialist;flexible;forgiving;generalist;generous;gregarious;humanistic;humble;idealistic;inclusive;inspirational;meditative;moderate;naive;nurturing;open_ended;optimistic;pacifist;patient;pluralist;reverent;serene;socratic;submissive;supportive;tactful;traditional;understated
PC3,negative,tactful,-0.7519000576376667,0.7519000576376667,0.25980328931024493,0.5822953353195672,1.0,True,True,False,11,altruistic;benevolent;chill;deferential;forgiving;humanistic;inspirational;nurturing;optimistic;pluralist;supportive
PC3,negative,traditional,-0.5183838390724699,0.5183838390724699,-0.0305748943576879,0.2899369672468371,0.2735,True,False,False,21,agreeable;altruistic;benevolent;chill;circumspect;collaborative;collectivistic;deferential;egalitarian;flexible;forgiving;humanistic;inspirational;naive;nurturing;open_ended;optimistic;pluralist;submissive;supportive;tactful
PC3,negative,understated,-0.4455868250812153,0.4455868250812153,-0.0544660652793455,0.24093672486432355,0.0785,False,False,False,23,agreeable;altruistic;benevolent;chill;circumspect;collaborative;collectivistic;deferential;egalitarian;flexible;forgiving;humanistic;inclusive;inspirational;naive;nurturing;open_ended;optimistic;pluralist;submissive;supportive;tactful;traditional
PC4,positive,accessible,0.08712768051398423,0.08712768051398423,-0.7019774213238584,0.0078008176036794795,0.0,False,False,False,37,accommodating;agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;quantitative;reductionist;regulatory;reserved;submissive;tactful;traditional;understated
PC4,positive,accommodating,0.11007524879442174,0.11007524879442174,-0.5917504209002645,0.012370770483326599,0.0,False,False,False,24,agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;flexible;fundamentalist;grounded;literal;materialist;moderate;naive;prescriptive;reductionist;regulatory;submissive;traditional;understated
PC4,positive,agreeable,0.21105056698099595,0.21105056698099595,-0.5483374905739498,0.04507063321468829,0.0,False,False,False,10,avoidant;deferential;descriptive;grounded;literal;materialist;naive;reductionist;traditional;understated
PC4,positive,altruistic,0.09149142016135813,0.09149142016135813,-0.7543877101352456,0.00894013523831373,0.0,False,False,False,42,accommodating;agreeable;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;reductionist;regulatory;reserved;submissive;tactful;traditional;understated;utilitarian
PC4,positive,analytical,0.07588942210813047,0.07588942210813047,-0.8621160359820714,0.005801713203081836,0.0,False,False,False,52,accessible;accommodating;agreeable;altruistic;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;factual;flexible;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;methodical;moderate;naive;nostalgic;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;ritualistic;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,anthropocentric,0.03390799567495568,0.03390799567495568,-0.6173894288572568,0.0013833320676767972,0.0,False,False,False,29,accommodating;agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;efficient;flexible;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;tactful;traditional;understated
PC4,positive,anxious,0.00284282738087753,0.00284282738087753,-0.7455480557200826,8.37419423621372e-06,0.0,False,False,False,52,accessible;accommodating;agreeable;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;meticulous;moderate;naive;neurotic;nonchalant;optimistic;patient;pluralist;practical;prescriptive;quantitative;reductionist;regulatory;reserved;serene;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,avoidant,0.551510848800554,0.551510848800554,-0.14428437640171632,0.3443715078051852,0.029,True,False,True,0,
PC4,positive,benevolent,0.05490851095178802,0.05490851095178802,-0.8934645881438076,0.0031042881690814526,0.0,False,False,False,54,accessible;accommodating;agreeable;altruistic;analytical;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;experiential;factual;flexible;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;methodical;moderate;naive;nostalgic;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;ritualistic;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,calm,0.10152702353791933,0.10152702353791933,-0.7285479528739854,0.01039254803401233,0.0,False,False,False,40,accommodating;agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;prescriptive;quantitative;reductionist;regulatory;reserved;submissive;tactful;traditional;understated;utilitarian
PC4,positive,cautious,0.1558169181075041,0.1558169181075041,-0.6847669205608173,0.026795973876048956,0.0,False,False,False,26,agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;traditional;understated
PC4,positive,chill,0.14918430218392514,0.14918430218392514,-0.6835508709392542,0.023136596378538994,0.0,False,False,False,27,agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;tactful;traditional;understated
PC4,positive,closure_seeking,0.1589581456746318,0.1589581456746318,-0.466793046926492,0.038114830774815214,0.0,False,False,False,7,avoidant;grounded;literal;naive;reductionist;traditional;understated
PC4,positive,collaborative,0.15657208679169293,0.15657208679169293,-0.5215827205489123,0.030517426488279705,0.0,False,False,False,15,avoidant;closure_seeking;collectivistic;concise;convergent;deferential;descriptive;fundamentalist;grounded;literal;naive;prescriptive;reductionist;traditional;understated
PC4,positive,collectivistic,0.19013676956957376,0.19013676956957376,-0.475564634977971,0.04143332897651152,0.0,False,False,False,7,avoidant;grounded;literal;naive;reductionist;traditional;understated
PC4,positive,conciliatory,0.19452640023763657,0.19452640023763657,-0.5576460633718197,0.0381214417865741,0.0,False,False,False,14,agreeable;avoidant;convergent;deferential;descriptive;diplomatic;grounded;literal;materialist;naive;reductionist;submissive;traditional;understated
PC4,positive,concise,0.1871565150109126,0.1871565150109126,-0.490292134189793,0.04650878441704143,0.0,False,False,False,7,avoidant;grounded;literal;naive;reductionist;traditional;understated
PC4,positive,convergent,0.1995581375718204,0.1995581375718204,-0.5195521977537685,0.04439207944252619,0.0,False,False,False,9,avoidant;deferential;descriptive;grounded;literal;naive;reductionist;traditional;understated
PC4,positive,data_driven,0.16166172845043844,0.16166172845043844,-0.7134777874241982,0.026255041790976097,0.0,False,False,False,25,agreeable;avoidant;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;quantitative;reductionist;regulatory;submissive;traditional;understated
PC4,positive,deferential,0.3508270897516333,0.3508270897516333,-0.519203518637855,0.13487022972458348,0.0,False,False,False,5,avoidant;literal;reductionist;traditional;understated
PC4,positive,descriptive,0.300232229181262,0.300232229181262,-0.5124112156343883,0.09313259180453289,0.0,False,False,False,6,avoidant;literal;naive;reductionist;traditional;understated
PC4,positive,detached,0.12661146217281669,0.12661146217281669,-0.6422145548299761,0.016139900147057122,0.0,False,False,False,27,agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;tactful;traditional;understated
PC4,positive,diplomatic,0.20934614632031054,0.20934614632031054,-0.5573152699421253,0.04427063538843176,0.0,False,False,False,11,agreeable;avoidant;deferential;descriptive;grounded;literal;materialist;naive;reductionist;traditional;understated
PC4,positive,dispassionate,0.12914081637172847,0.12914081637172847,-0.6910290520478641,0.016831304315464386,0.0,False,False,False,30,agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;reserved;submissive;tactful;traditional;understated
PC4,positive,efficient,0.10657404277736604,0.10657404277736604,-0.4426854130101354,0.014508373573774958,0.0,False,False,False,8,avoidant;fundamentalist;grounded;literal;naive;reductionist;traditional;understated
PC4,positive,essentialist,0.10381737254186953,0.10381737254186953,-0.6809350505308366,0.012073005922557608,0.0,False,False,False,31,accommodating;agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;detached;diplomatic;efficient;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;tactful;traditional;understated
PC4,positive,ethereal,0.00925645680518955,0.00925645680518955,-0.9520414852766759,8.59876718716315e-05,0.0,False,False,False,76,accessible;accommodating;agreeable;altruistic;analytical;anthropocentric;avoidant;benevolent;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;experiential;factual;fatalistic;flexible;flippant;forgiving;formal;formalist;fundamentalist;goofy;gregarious;grounded;humble;inspirational;literal;materialist;methodical;mischievous;moderate;naive;neurotic;nonchalant;nostalgic;nurturing;optimistic;patient;playful;pluralist;practical;prescriptive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;reverent;ritualistic;serene;serious;stoic;structuralist;submissive;supportive;tactful;traditional;transparent;understated;utilitarian;whimsical
PC4,positive,experiential,0.07479464821099206,0.07479464821099206,-0.867019055133591,0.005968254321535347,0.0,False,False,False,52,accessible;accommodating;agreeable;altruistic;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;factual;flexible;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;methodical;moderate;naive;nostalgic;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;ritualistic;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,extroverted,0.0010707013047781108,0.0010707013047781108,-0.7365952250009253,1.2083227281093539e-06,0.0,False,False,False,52,accessible;accommodating;agreeable;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;meticulous;moderate;naive;neurotic;nonchalant;optimistic;patient;pedantic;pluralist;prescriptive;quantitative;reductionist;regulatory;reserved;serene;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,factual,0.11420250927204,0.11420250927204,-0.8314959314837097,0.013093768385215122,0.0,False,False,False,41,agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;ritualistic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,fatalistic,0.01826416948400072,0.01826416948400072,-0.8568504839828014,0.0003377024042780735,0.0,False,False,False,64,accessible;accommodating;agreeable;altruistic;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;factual;flexible;flippant;forgiving;formal;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;methodical;mischievous;moderate;naive;nonchalant;nostalgic;optimistic;patient;playful;pluralist;practical;prescriptive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;reverent;ritualistic;serene;stoic;structuralist;submissive;supportive;tactful;traditional;understated;utilitarian
PC4,positive,flexible,0.12379151248277216,0.12379151248277216,-0.4782286962420413,0.016158063232282648,0.0,False,False,False,10,avoidant;closure_seeking;collectivistic;fundamentalist;grounded;literal;naive;reductionist;traditional;understated
PC4,positive,flippant,0.04504618402737119,0.04504618402737119,-0.6532206456279699,0.0020558013862378294,0.0,False,False,False,32,accommodating;agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;detached;diplomatic;efficient;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;stoic;submissive;tactful;traditional;understated
PC4,positive,forgiving,0.04240527281898198,0.04240527281898198,-0.7858234470107196,0.001821182463248371,0.0,False,False,False,51,accessible;accommodating;agreeable;altruistic;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;optimistic;patient;pluralist;practical;prescriptive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;reverent;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,formal,0.028678214768977073,0.028678214768977073,-0.7867789659145162,0.0008389967356785598,0.0,False,False,False,56,accessible;accommodating;agreeable;altruistic;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;forgiving;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;nonchalant;optimistic;patient;pluralist;practical;prescriptive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;reverent;serene;stoic;structuralist;submissive;tactful;traditional;understated;utilitarian
PC4,positive,formalist,0.16635446556174296,0.16635446556174296,-0.6183655737902088,0.02791162099772532,0.0,False,False,False,22,agreeable;avoidant;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;fundamentalist;grounded;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;traditional;understated
PC4,positive,fundamentalist,0.17630498665380215,0.17630498665380215,-0.4349980942326752,0.03467356078072575,0.0,False,False,False,7,avoidant;grounded;literal;naive;reductionist;traditional;understated
PC4,positive,goofy,0.07753791955959116,0.07753791955959116,-0.6943444086309594,0.006123971752955989,0.0,False,False,False,38,accommodating;agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;quantitative;reductionist;regulatory;reserved;stoic;submissive;tactful;traditional;understated
PC4,positive,gregarious,0.01366164493390635,0.01366164493390635,-0.7476989133332531,0.00019507757111435027,0.0,False,False,False,50,accessible;accommodating;agreeable;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;nonchalant;optimistic;patient;pluralist;practical;prescriptive;quantitative;reductionist;regulatory;reserved;serene;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,grounded,0.25304906882582284,0.25304906882582284,-0.4219767829351328,0.0653248268899721,0.0,False,False,False,6,avoidant;literal;naive;reductionist;traditional;understated
PC4,positive,humble,0.16247408038537203,0.16247408038537203,-0.597290916170129,0.02981954530577264,0.0,False,False,False,21,agreeable;avoidant;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;fundamentalist;grounded;literal;materialist;moderate;naive;prescriptive;reductionist;regulatory;submissive;traditional;understated
