pc,trait,bootstrap_probability_target_largest_abs,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,prior_bootstrap_sign_stability,prior_bootstrap_seed,bootstrap_resamples,bootstrap_specificity_seed
PC3,transparent,0.0,0.001790794136468321,4.6770919880145815e-06,0.017730498407036055,-0.9444561302661896,-0.9846363186836242,-0.8527513548731804,0.734,20260915,2000,20260920
PC3,understated,0.076,0.23508277535438538,0.14172744378447533,0.32553251162171365,-0.08834144100546837,-0.21982689797878266,0.03174352813512077,1.0,20260915,2000,20260920
PC3,universalist,0.0,0.05322780832648277,0.0114706015214324,0.1174510557204484,-0.4152643382549286,-0.5521134555339813,-0.2874585248529911,1.0,20260915,2000,20260920
PC3,urgent,1.0,0.6084699034690857,0.521623109281063,0.6910151109099387,0.3167060613632202,0.22556462548673153,0.4069830104708671,1.0,20260915,2000,20260920
PC3,utilitarian,0.0,0.10178601741790771,0.04945573303848505,0.16628353074193,-0.5436849892139435,-0.6511589288711548,-0.44198115989565856,1.0,20260915,2000,20260920
PC3,verbose,0.8865,0.33750438690185547,0.2319179717451334,0.44621312394738194,0.0778239332139492,-0.04528837464749813,0.1960782814770937,1.0,20260915,2000,20260920
PC3,vindictive,1.0,0.7816406786441803,0.6881003022193909,0.8644159629940986,0.5278233289718628,0.41147964000701903,0.6407439917325972,1.0,20260915,2000,20260920
PC3,visceral,0.0,0.007875726092606783,4.266650303179632e-05,0.038818113505840295,-0.765239804983139,-0.8560284972190857,-0.6461591184139251,0.929,20260915,2000,20260920
PC3,whimsical,0.0,0.021600370295345783,0.0013449903315631672,0.06443275585770607,-0.7893514037132263,-0.9050973802804947,-0.6688600555062295,0.9945,20260915,2000,20260920
PC3,witty,0.0,0.09811840206384659,0.04052639780566096,0.1621134802699089,-0.465583011507988,-0.5987191691994667,-0.34264185577631,1.0,20260915,2000,20260920
PC3,wry,0.84,0.4358655661344528,0.3605256900191307,0.5009717553853988,0.044615838676691055,-0.04832733180373907,0.1202567677944898,1.0,20260915,2000,20260920
PC3,zealous,0.0,0.023140653036534786,0.0016947673284448683,0.06453126985579724,-0.8068328201770782,-0.9205324038863182,-0.6978802889585496,0.9945,20260915,2000,20260920
PC4,absolutist,0.0,0.010649486910551786,6.684340041829273e-05,0.04562258003279565,-0.5455259084701538,-0.6689387127757073,-0.410450264811516,0.958,20260916,2000,20260920
PC4,abstract,0.0,0.07843246683478355,0.017944519594311713,0.16137479357421392,-0.6202313601970673,-0.7656324297189713,-0.48857075348496437,1.0,20260916,2000,20260920
PC4,accessible,0.0,0.007986553478986025,1.0776361841635662e-05,0.05730878394097089,-0.698297530412674,-0.7938365668058396,-0.5464361786842347,0.795,20260916,2000,20260920
PC4,accommodating,0.0,0.011358780786395073,3.707468413267634e-05,0.06369835063815105,-0.5927146971225739,-0.709602203965187,-0.4424913994967938,0.868,20260916,2000,20260920
PC4,acerbic,0.0,0.0037662747781723738,5.202603244924831e-06,0.03713367003947493,-0.6351174712181091,-0.7213501766324043,-0.5026652529835702,0.795,20260916,2000,20260920
PC4,adaptable,0.0,0.00946506205946207,2.487466608727118e-05,0.05632411735132335,-0.6260712742805481,-0.7326018020510674,-0.47432070523500464,0.8985,20260916,2000,20260920
PC4,adventurous,0.0,0.05850769765675068,0.012008067476563156,0.14336246810853476,-0.6012137532234192,-0.7414737313985824,-0.44788817316293716,0.9995,20260916,2000,20260920
PC4,agreeable,0.0,0.04466383717954159,0.007604264107067138,0.10362546984106297,-0.5476437211036682,-0.6734220430254936,-0.41816760674118997,1.0,20260916,2000,20260920
PC4,altruistic,0.0,0.008486880920827389,8.743676862650319e-05,0.0402156096883118,-0.7569085955619812,-0.8416121795773506,-0.6416297361254694,0.9425,20260916,2000,20260920
PC4,analytical,0.0,0.00671827606856823,1.1124795150863065e-05,0.0574447670020163,-0.8559108376502991,-0.9360622003674507,-0.6933551281690599,0.859,20260916,2000,20260920
PC4,animated,0.0,0.01257181167602539,2.4565110879848363e-05,0.08420516606420271,-0.6572284698486328,-0.7717897370457649,-0.4755907535552979,0.886,20260916,2000,20260920
PC4,anthropocentric,0.0,0.0024874552618712187,5.627497785098967e-06,0.02884552981704472,-0.6019653677940369,-0.6775497600436211,-0.4712438456714154,0.7445,20260916,2000,20260920
PC4,anxious,0.0,0.004168384475633502,1.0658717133082974e-05,0.04537477996200322,-0.6801254153251648,-0.7748698115348815,-0.507492206990719,0.468,20260916,2000,20260920
PC4,arrogant,0.0,0.02110722940415144,0.0010215029935352505,0.06442021876573552,-0.5861293375492096,-0.7186133652925492,-0.46205066964030267,0.9945,20260916,2000,20260920
PC4,artistic,0.0,0.01867026649415493,0.0005420079949544743,0.06917118262499569,-0.8066580891609192,-0.9181189760565758,-0.6725677117705346,0.99,20260916,2000,20260920
PC4,ascetic,0.0,0.0018373958300799131,2.836794129734699e-06,0.019587623653933395,-0.7298320829868317,-0.791191890835762,-0.6241270557045938,0.6425,20260916,2000,20260920
PC4,assertive,0.0,0.07964790984988213,0.024817570671439172,0.1554703559726476,-0.48375216126441956,-0.6272129327058792,-0.35040892064571383,1.0,20260916,2000,20260920
PC4,avoidant,0.0175,0.33956940472126007,0.23661608770489692,0.43005697354674327,-0.14515536278486252,-0.28854521960020063,-0.007190954615362067,1.0,20260916,2000,20260920
PC4,benevolent,0.0,0.0038597952807322145,1.2416694767125592e-05,0.03168060798197982,-0.8870145678520203,-0.9466641068458557,-0.7667282730340957,0.774,20260916,2000,20260920
PC4,big_picture,0.0,0.22289112210273743,0.1227577917277813,0.32301134169101714,-0.33142852783203125,-0.46979263722896575,-0.20570950806140906,1.0,20260916,2000,20260920
PC4,bitter,0.0,0.010189182125031948,3.980801329817041e-05,0.06443069651722895,-0.6949164867401123,-0.8045184731483459,-0.5311821654438974,0.924,20260916,2000,20260920
PC4,blunt,0.0,0.026396483182907104,0.00061474013782572,0.08057009931653739,-0.719479501247406,-0.8460526615381241,-0.591803877055645,0.9875,20260916,2000,20260920
PC4,bombastic,0.0,0.0022029392421245575,5.1863169915122865e-06,0.020121755776926858,-0.6978667080402374,-0.7708256259560585,-0.5894177481532098,0.7405,20260916,2000,20260920
PC4,calculating,0.0,0.006045545218512416,1.0858729024221249e-05,0.056509324535727504,-0.6688237190246582,-0.7612931683659554,-0.4998926274478436,0.592,20260916,2000,20260920
PC4,callous,0.0,0.00492353574372828,2.0149616420894745e-05,0.033812722750008094,-0.8676113188266754,-0.932638369500637,-0.7482525601983071,0.8335,20260916,2000,20260920
PC4,calm,0.0,0.010635638143867254,3.2272797398036346e-05,0.07527792528271672,-0.7242249548435211,-0.8358551248908043,-0.5471405282616617,0.9025,20260916,2000,20260920
PC4,casual,0.0,0.005282148020341992,1.1623104569480349e-05,0.05853136302903291,-0.7384506165981293,-0.8289399400353432,-0.5480315417051317,0.6785,20260916,2000,20260920
PC4,cautious,0.0,0.02864139061421156,0.0006009096614434384,0.1056052766740322,-0.6787920892238617,-0.8194414883852005,-0.5134422242641451,0.9805,20260916,2000,20260920
PC4,challenging,0.0,0.13536951690912247,0.06539248283952474,0.2085166092962025,-0.3900712728500366,-0.5174291044473648,-0.2764439709484578,1.0,20260916,2000,20260920
PC4,chaotic,0.0,0.046418337151408195,0.00874272093642503,0.11646155770868061,-0.6420247852802277,-0.7662485718727112,-0.5032278120517732,0.9995,20260916,2000,20260920
PC4,charismatic,0.0,0.05388171412050724,0.013065746636129916,0.12630401290953155,-0.6716258823871613,-0.7933970540761948,-0.5375510841608048,0.9995,20260916,2000,20260920
PC4,chill,0.0,0.022763372398912907,0.0005597093404503539,0.06721137966960668,-0.684357225894928,-0.8075816586613656,-0.57062314003706,0.991,20260916,2000,20260920
PC4,circumspect,0.0,0.004186044214293361,6.08677993341189e-06,0.043776236847043015,-0.5936028957366943,-0.6928109258413315,-0.4214506313204769,0.604,20260916,2000,20260920
PC4,closure_seeking,0.0,0.037874218076467514,0.0022648449172265827,0.11739211808890103,-0.4652649760246277,-0.60486820936203,-0.31342334970831875,0.9905,20260916,2000,20260920
PC4,collaborative,0.0,0.02872674260288477,0.0007529025970143266,0.09227102212607857,-0.5255036056041718,-0.6679516330361366,-0.38162620067596464,0.983,20260916,2000,20260920
PC4,collectivistic,0.0,0.040316665545105934,0.008759711612947285,0.09457909092307089,-0.4823003113269806,-0.5990149259567261,-0.3616739571094514,0.9995,20260916,2000,20260920
PC4,competitive,0.0,0.026882776990532875,0.001625294069526717,0.07516638413071632,-0.5690970718860626,-0.6993071049451828,-0.43936937227845196,0.997,20260916,2000,20260920
PC4,conceptual,0.0,0.06250615417957306,0.012820560298860074,0.13865173235535613,-0.6331528723239899,-0.7676327437162399,-0.5070300787687304,0.9995,20260916,2000,20260920
PC4,conciliatory,0.0,0.03792870603501797,0.005988317809533328,0.09508888758718965,-0.5577889084815979,-0.6946805208921433,-0.4224956706166271,1.0,20260916,2000,20260920
PC4,concise,0.0,0.042400360107421875,0.00037012987522757614,0.1517280057072639,-0.49565930664539337,-0.6652315959334374,-0.31587858572602273,0.964,20260916,2000,20260920
PC4,condescending,0.0,0.0032953256741166115,6.9918120402689975e-06,0.03159271292388436,-0.7570558488368988,-0.8208138555288315,-0.6241349533200266,0.805,20260916,2000,20260920
PC4,confident,0.0,0.04687771387398243,0.006322786409873516,0.10634307563304901,-0.4546787887811661,-0.6125304654240609,-0.3173225358128548,0.9995,20260916,2000,20260920
PC4,confrontational,0.0,0.10572460293769836,0.04007076192647219,0.17852156758308407,-0.4800117611885071,-0.6106871783733367,-0.36097969412803654,1.0,20260916,2000,20260920
PC4,conscientious,0.0,0.0045383109245449305,9.463995525038627e-06,0.04628385026007889,-0.6457090973854065,-0.7335412099957466,-0.492662872374058,0.533,20260916,2000,20260920
PC4,constructivist,0.0,0.21290874481201172,0.13194359578192233,0.3078110828995704,-0.23458080738782883,-0.3502384826540947,-0.11245852746069435,1.0,20260916,2000,20260920
PC4,contemporary,0.0,0.0033582046162337065,1.1272119991190266e-05,0.02775066238828,-0.660508394241333,-0.7405884370207787,-0.54352645277977,0.822,20260916,2000,20260920
PC4,contrarian,0.0,0.1123778373003006,0.05429648570716381,0.19089297130703922,-0.4175523966550827,-0.5462170720100403,-0.288797564804554,1.0,20260916,2000,20260920
PC4,convergent,0.0,0.045734724029898643,0.005532661359757185,0.1267071045935154,-0.5181734263896942,-0.6593007847666741,-0.36632160991430285,0.998,20260916,2000,20260920
PC4,cosmopolitan,0.0,0.0344342440366745,0.0014100290602073076,0.10076213795691706,-0.43706467747688293,-0.5798053324222565,-0.30906358733773237,0.99,20260916,2000,20260920
PC4,creative,0.0,0.049033015966415405,0.011239450424909592,0.11530522070825097,-0.6714350581169128,-0.7885231778025628,-0.5396987482905389,1.0,20260916,2000,20260920
PC4,critical,0.011,0.26989737153053284,0.1812777418643236,0.3491164237260818,-0.13061636686325073,-0.2574531853199005,-0.018134444300085307,1.0,20260916,2000,20260920
PC4,cruel,0.0,0.005262891063466668,8.739857912587468e-06,0.03968120496720071,-0.6415987014770508,-0.7351267874240875,-0.5122608289122582,0.8765,20260916,2000,20260920
PC4,cryptic,0.0,0.002988831722177565,8.205422727769475e-06,0.025174375297501647,-0.855473130941391,-0.9151317581534386,-0.7483679875731469,0.841,20260916,2000,20260920
PC4,curious,0.0115,0.1881016492843628,0.10403599869459867,0.27651855424046506,-0.14346519857645035,-0.27597237154841425,-0.0137066274415702,1.0,20260916,2000,20260920
PC4,cynical,0.0,0.01887124963104725,0.00037741251799161546,0.060855800472199906,-0.7810355424880981,-0.8963218346238137,-0.6646545246243477,0.986,20260916,2000,20260920
PC4,data_driven,0.0,0.026913216337561607,0.0011289969319477678,0.09365881774574512,-0.7110452950000763,-0.8413067445158958,-0.5544218465685844,0.9925,20260916,2000,20260920
PC4,decisive,0.0,0.039505379274487495,0.0010222731245448813,0.11743320282548667,-0.475513756275177,-0.6390924274921417,-0.32187686637043983,0.9805,20260916,2000,20260920
PC4,deconstructionist,0.0,0.19001475721597672,0.11173041854053736,0.26350965946912763,-0.19361409544944763,-0.33126315772533416,-0.08010322246700528,1.0,20260916,2000,20260920
PC4,deferential,0.0,0.1313883662223816,0.0557657141238451,0.20960944779217242,-0.5216048955917358,-0.6555035814642907,-0.40373367965221413,1.0,20260916,2000,20260920
PC4,deontological,0.0,0.004899072926491499,1.8571424698166082e-05,0.029467350663617213,-0.5756760537624359,-0.6639628037810326,-0.4540087193250657,0.906,20260916,2000,20260920
PC4,descriptive,0.0,0.09377359598875046,0.033527722209692,0.18526692651212215,-0.5087619721889496,-0.6402363866567612,-0.366070331633091,1.0,20260916,2000,20260920
PC4,detached,0.0,0.017540396191179752,0.000109768933543819,0.09077033363282676,-0.6354528963565826,-0.765013049542904,-0.4530724413692952,0.936,20260916,2000,20260920
PC4,deterministic,0.0,0.0019094267627224326,3.7745950407952488e-06,0.022809449816122627,-0.655344694852829,-0.7319867715239525,-0.5429883420467377,0.685,20260916,2000,20260920
PC4,diplomatic,0.0,0.043801236897706985,0.006147613527718932,0.12035573106259104,-0.5581424236297607,-0.7058036133646965,-0.3980915926396849,1.0,20260916,2000,20260920
PC4,disorganized,0.0,0.004551375284790993,1.1074569920310751e-05,0.05123325577005735,-0.7176476716995239,-0.79762112647295,-0.5587178826332095,0.6295,20260916,2000,20260920
PC4,dispassionate,0.0,0.018274755217134953,7.36256004529423e-05,0.09400599412620067,-0.6842154562473297,-0.8148280873894691,-0.5065793782472611,0.9405,20260916,2000,20260920
PC4,divergent,0.0,0.04090453311800957,0.005137174529954791,0.1087848829105496,-0.3918995261192322,-0.5357258051633835,-0.2422708306461573,0.998,20260916,2000,20260920
PC4,dogmatic,0.0,0.012004285119473934,0.00014653467405878473,0.04643867556005715,-0.6643238365650177,-0.7760063856840134,-0.5379870891571048,0.97,20260916,2000,20260920
PC4,dominant,0.0,0.05983754061162472,0.007365981617476792,0.1324729993939398,-0.6353370845317841,-0.7991747096180916,-0.4893601432442666,0.998,20260916,2000,20260920
PC4,dramatic,0.0,0.009373253211379051,2.68243928985612e-05,0.047921084705740205,-0.8728082478046417,-0.9636285841464997,-0.7457861676812172,0.9565,20260916,2000,20260920
PC4,earnest,0.0,0.01599668711423874,4.5995333675818986e-05,0.07294426653534174,-0.5617442429065704,-0.6902619674801826,-0.4012190788984299,0.929,20260916,2000,20260920
PC4,eclectic,0.0,0.08922917023301125,0.03614795003086328,0.14766402021050454,-0.4144645035266876,-0.5415357902646065,-0.3083109356462956,1.0,20260916,2000,20260920
PC4,edgy,0.0,0.013615281321108341,4.7870524213067256e-05,0.07282973546534775,-0.6479670405387878,-0.7692343711853027,-0.48411730676889453,0.943,20260916,2000,20260920
PC4,educational,0.0,0.005297571653500199,9.4986254680407e-06,0.045648955088108685,-0.7950811982154846,-0.8729012936353684,-0.647048182785511,0.6685,20260916,2000,20260920
PC4,efficient,0.0,0.014226037077605724,6.142185056887684e-05,0.09727134983986599,-0.4582310616970062,-0.5760794088244439,-0.2869417965412141,0.83,20260916,2000,20260920
PC4,effusive,0.0,0.0056952969171106815,1.7155192199425074e-05,0.059799714107066394,-0.7718497514724731,-0.8491854190826416,-0.605904357135296,0.6935,20260916,2000,20260920
PC4,egalitarian,0.041,0.1911522075533867,0.07528139334172011,0.3311563335359096,-0.1674075946211815,-0.3631118625402451,0.022636464238166724,1.0,20260916,2000,20260920
PC4,elitist,0.0,0.023387258872389793,0.00018977841718879063,0.08708744011819361,-0.5235812366008759,-0.6727919623255729,-0.3677120879292489,0.9595,20260916,2000,20260920
PC4,eloquent,0.0,0.052267441526055336,0.007438975072000176,0.12753138393163682,-0.4575365036725998,-0.6320030659437179,-0.3053851075470449,1.0,20260916,2000,20260920
PC4,emotional,0.0,0.025712717324495316,0.0003479992912616581,0.1027226975187659,-0.6766200661659241,-0.8177102237939835,-0.5014881268143654,0.9785,20260916,2000,20260920
PC4,empathetic,0.0,0.01648370362818241,8.231901847466362e-05,0.08898824695497744,-0.5310849547386169,-0.6671458452939987,-0.3433221988379956,0.937,20260916,2000,20260920
PC4,enigmatic,0.0,0.0026105863507837057,7.359749236002244e-06,0.026075149886310097,-0.9170589447021484,-0.9667873904109001,-0.8067146822810173,0.8075,20260916,2000,20260920
PC4,entertaining,0.0,0.004719176096841693,9.27727148791746e-06,0.05235755909234282,-0.7194439172744751,-0.7956170722842216,-0.5610959798097612,0.685,20260916,2000,20260920
PC4,environmental,0.0,0.0499942172318697,0.011275846976786852,0.1183203188702464,-0.4511379152536392,-0.5793693944811821,-0.31450851187109957,1.0,20260916,2000,20260920
PC4,epicurean,0.0,0.030032046139240265,0.0011958981805946678,0.09234754014760252,-0.49343112111091614,-0.6652589172124863,-0.3347424782812597,0.993,20260916,2000,20260920
PC4,erudite,0.0,0.01405216520652175,3.406685646041297e-05,0.07959873136132953,-0.712539404630661,-0.831148536503315,-0.5415356382727623,0.878,20260916,2000,20260920
PC4,esoteric,0.0,0.018635263666510582,0.00014376284634636248,0.07501030247658484,-0.6285880506038666,-0.7594553485512734,-0.4877358913421631,0.9555,20260916,2000,20260920
PC4,essentialist,0.0,0.01287905452772975,5.220545353950002e-05,0.0647717747837305,-0.6776912808418274,-0.7929659068584443,-0.5244618996977807,0.933,20260916,2000,20260920
PC4,ethereal,0.0,0.0017460115486755967,4.4260048525757155e-06,0.016570228384807702,-0.9194072782993317,-0.9611119404435158,-0.8316739201545716,0.54,20260916,2000,20260920
PC4,evil,0.0,0.008484968915581703,3.0386247317437668e-05,0.05097764059901237,-0.7049499750137329,-0.804247772693634,-0.5561968788504601,0.9265,20260916,2000,20260920
PC4,existentialist,0.0,0.13680825382471085,0.06015112856402993,0.238102388754487,-0.3389054983854294,-0.4773085184395313,-0.19092004783451563,1.0,20260916,2000,20260920
PC4,experiential,0.0,0.005997645203024149,7.68298521052202e-06,0.048611947335302816,-0.8655361533164978,-0.9406440302729606,-0.724389785528183,0.796,20260916,2000,20260920
PC4,exploratory,0.0,0.02193266898393631,0.00023582114117743917,0.08185466006398201,-0.4812684804201126,-0.6100488945841789,-0.3463104754686358,0.9785,20260916,2000,20260920
PC4,extroverted,0.0,0.005463187815621495,1.6896280021683198e-05,0.05417330553755152,-0.6618526577949524,-0.7608564496040344,-0.4752124428749087,0.471,20260916,2000,20260920
PC4,factual,0.0,0.01382617000490427,4.050466859553126e-05,0.07313622236251831,-0.8276746869087219,-0.939255727827549,-0.6662687182426453,0.9465,20260916,2000,20260920
PC4,fatalistic,0.0,0.0014335940941236913,4.790272521404404e-06,0.015643305191770193,-0.8351951837539673,-0.8843620419502258,-0.750057189166546,0.6225,20260916,2000,20260920
PC4,flexible,0.0,0.01526182470843196,9.135365326073952e-05,0.060200354643166046,-0.4999747574329376,-0.6320468798279762,-0.3682710021734238,0.9615,20260916,2000,20260920
PC4,flippant,0.0,0.004961800994351506,1.0173562986892649e-05,0.04461591280996798,-0.6280139088630676,-0.7170457005500793,-0.47674998492002507,0.6435,20260916,2000,20260920
PC4,flirty,0.0,0.0031698510283604264,1.4495860136776173e-05,0.03641394358128307,-0.8799181580543518,-0.934443998336792,-0.7438201740384103,0.6485,20260916,2000,20260920
PC4,forgiving,0.0,0.0038119845557957888,6.209190917161323e-06,0.032882732804864624,-0.7653771042823792,-0.8390395686030387,-0.6397738993167877,0.6705,20260916,2000,20260920
PC4,formal,0.0,0.005191022763028741,8.599774469075783e-06,0.057236908935010364,-0.7413600385189056,-0.8297753587365151,-0.5540198653936388,0.648,20260916,2000,20260920
PC4,formalist,0.0,0.029364274814724922,0.00045793454846716487,0.11481632906943552,-0.6127153635025024,-0.767649556696415,-0.4323691852390767,0.981,20260916,2000,20260920
PC4,fundamentalist,0.0,0.0351968128234148,0.005746776517480612,0.08827826231718061,-0.4384443312883377,-0.5526555642485619,-0.3100339181721211,0.999,20260916,2000,20260920
PC4,futuristic,0.0,0.14614276587963104,0.07244767472147942,0.23112597577273844,-0.26885703206062317,-0.3998908892273903,-0.13716789744794372,1.0,20260916,2000,20260920
PC4,generalist,0.008,0.24656326323747635,0.15824378728866578,0.3425077967345714,-0.13661958277225494,-0.250636575371027,-0.026995462877676006,1.0,20260916,2000,20260920
PC4,generous,0.827,0.3741551786661148,0.18976505510509015,0.5302650690078735,0.11327562853693962,-0.14408977963030337,0.2698896802961826,1.0,20260916,2000,20260920
PC4,goofy,0.0,0.007198374019935727,1.4434772128879559e-05,0.05677778786048282,-0.6868157386779785,-0.7884955197572708,-0.5136488020420075,0.7475,20260916,2000,20260920
PC4,grandiose,0.0,0.014613170642405748,0.0002655077310919296,0.048663596902042625,-0.7147099375724792,-0.8344887927174568,-0.604384645819664,0.9895,20260916,2000,20260920
PC4,gregarious,0.0,0.005115981679409742,1.61030295657838e-05,0.04791945721954107,-0.6863183379173279,-0.7783966347575187,-0.5210411131381989,0.507,20260916,2000,20260920
PC4,grounded,0.0,0.0655052438378334,0.02100920449011028,0.12188655789941544,-0.4312916398048401,-0.5695994138717652,-0.30807835683226586,1.0,20260916,2000,20260920
PC4,hedonistic,0.0,0.0046906801871955395,9.770505403139396e-06,0.049368662945926164,-0.7189152240753174,-0.7975581020116806,-0.5603171736001968,0.621,20260916,2000,20260920
PC4,historical,0.0,0.0030342842219397426,6.235718365132925e-06,0.029442711872979997,-0.5425442159175873,-0.6365727230906486,-0.422259071469307,0.7315,20260916,2000,20260920
PC4,holistic,0.976,0.44829000532627106,0.3122537940740585,0.5582733199000358,0.14635253697633743,0.002167178204399536,0.26868058741092676,1.0,20260916,2000,20260920
PC4,hostile,0.0,0.01006889482960105,2.6863671519095077e-05,0.06601785216480494,-0.5723789930343628,-0.6884984701871872,-0.401643455028534,0.9125,20260916,2000,20260920
PC4,humanistic,0.0,0.027647489681839943,0.001436698078759946,0.09364432040601968,-0.6158457398414612,-0.7496667504310608,-0.45737264528870586,0.991,20260916,2000,20260920
PC4,humble,0.0,0.02783310879021883,0.00017411280387023,0.10229205545037985,-0.6012443900108337,-0.7508474975824356,-0.4397879026830198,0.949,20260916,2000,20260920
PC4,iconoclastic,0.0,0.09941782802343369,0.04238507254049182,0.1781491536647081,-0.3646368682384491,-0.5026110514998436,-0.22619693353772166,1.0,20260916,2000,20260920
PC4,idealistic,0.0,0.014824433717876673,0.00036090609210077674,0.04984108963981268,-0.5929558873176575,-0.7113913148641586,-0.46688747555017474,0.9885,20260916,2000,20260920
PC4,impatient,0.0,0.006516343681141734,1.1982906312368868e-05,0.06500061508268107,-0.6479761004447937,-0.7430680558085442,-0.4653679981827737,0.8045,20260916,2000,20260920
PC4,improvisational,0.0,0.03443458303809166,0.0024083808064460756,0.10712388493120663,-0.7283405661582947,-0.8656340837478638,-0.5706185519695282,0.9965,20260916,2000,20260920
PC4,impulsive,0.0,0.004981132224202156,1.2394199666232453e-05,0.05653504300862542,-0.7595106661319733,-0.8355822697281837,-0.5888387635350228,0.658,20260916,2000,20260920
PC4,inclusive,0.047,0.15483901649713516,0.04880711538717151,0.29937481507658953,-0.15077879279851913,-0.3242597594857216,0.024914351571351124,1.0,20260916,2000,20260920
PC4,independent,0.128,0.34730958938598633,0.24031816534698008,0.444691003113985,-0.08501385524868965,-0.23885330855846404,0.0639088060706853,1.0,20260916,2000,20260920
PC4,individualistic,0.0,0.06639993190765381,0.024607123155146838,0.13574273884296414,-0.6320606172084808,-0.7382534816861153,-0.511071725189686,1.0,20260916,2000,20260920
PC4,innovative,0.0,0.12240448966622353,0.05908252624794841,0.20695177614688873,-0.34727615118026733,-0.47819637283682825,-0.2237150304019453,1.0,20260916,2000,20260920
PC4,inquisitive,0.0,0.004166921600699425,1.0270578150084476e-05,0.0468611809425056,-0.7179089784622192,-0.8029599249362945,-0.5650563642382622,0.739,20260916,2000,20260920
PC4,inspirational,0.0,0.001859065843746066,6.306975069492183e-06,0.020230425335466824,-0.7851687669754028,-0.8445248931646347,-0.6846041768789292,0.608,20260916,2000,20260920
PC4,interdisciplinary,0.4405,0.24967430531978607,0.15313614942133427,0.3471232488751411,-0.010431383270770311,-0.1437294792383909,0.11555756554007526,1.0,20260916,2000,20260920
PC4,introspective,0.0085,0.2537519633769989,0.16534706763923168,0.34225718826055523,-0.16370656341314316,-0.2973398596048355,-0.04042842900380508,1.0,20260916,2000,20260920
PC4,introverted,0.0,0.015197554137557745,3.167086870234925e-05,0.08323181811720123,-0.8315261006355286,-0.9472197234630585,-0.6531984969973564,0.8765,20260916,2000,20260920
PC4,intuitive,0.0,0.07450572028756142,0.02709081987850368,0.14941578619182105,-0.6263158917427063,-0.7374809563159943,-0.4974458456039429,1.0,20260916,2000,20260920
PC4,ironic,0.0,0.004664351465180516,1.2585979925461288e-05,0.04868545392528172,-0.7397163808345795,-0.8161713287234307,-0.5835412204265594,0.7935,20260916,2000,20260920
PC4,irreverent,0.0,0.003974199993535876,9.742923180056095e-06,0.04534785347059363,-0.6158168315887451,-0.6967376574873925,-0.46249305456876755,0.6045,20260916,2000,20260920
PC4,judgmental,0.0,0.04113275557756424,0.006920810125302523,0.10491690076887607,-0.4691473990678787,-0.6092428863048553,-0.3271468624472618,1.0,20260916,2000,20260920
PC4,libertarian,0.0,0.04425358213484287,0.012040643161162734,0.0969946376979351,-0.7108995616436005,-0.8119752898812294,-0.6069330334663391,1.0,20260916,2000,20260920
PC4,literal,0.0,0.24556738138198853,0.17698375768959523,0.30595358759164804,-0.3275655210018158,-0.43292397931218146,-0.24006202705204488,1.0,20260916,2000,20260920
PC4,manic,0.0,0.004703421611338854,1.1151336298098614e-05,0.05179006410762659,-0.7409166693687439,-0.8168333545327187,-0.5841747254133225,0.6455,20260916,2000,20260920
PC4,manipulative,0.0,0.017965812236070633,0.0002667631779331714,0.07517265975475311,-0.7480818331241608,-0.870014026761055,-0.601863729953766,0.981,20260916,2000,20260920
PC4,materialist,0.0,0.08078006282448769,0.03774603120982647,0.145049550384283,-0.5197413563728333,-0.615187469124794,-0.41272328421473514,1.0,20260916,2000,20260920
PC4,meditative,0.0,0.001626288634724915,2.661032465312019e-06,0.016539381025359012,-0.6451824307441711,-0.7237920731306076,-0.5366819247603417,0.572,20260916,2000,20260920
PC4,melancholic,0.0,0.010297205299139023,4.3704447944037386e-05,0.044103058613836746,-0.747210681438446,-0.8522924542427063,-0.6190931767225266,0.967,20260916,2000,20260920
PC4,melodramatic,0.0,0.0022408036747947335,4.7806240672798594e-06,0.025232461141422375,-0.9075463712215424,-0.953298756480217,-0.795774345099926,0.704,20260916,2000,20260920
PC4,mercurial,0.0,0.004576616222038865,1.2207757686155674e-05,0.05100796865299333,-0.820062518119812,-0.8910249531269073,-0.6616642832756043,0.7815,20260916,2000,20260920
PC4,metaphorical,0.0,0.009469987358897924,3.546876323525794e-05,0.04684170177206389,-0.8769537210464478,-0.9682309359312058,-0.7554068773984909,0.964,20260916,2000,20260920
PC4,methodical,0.0,0.012124479282647371,2.097394849442935e-05,0.075169682316482,-0.7920708656311035,-0.8987700864672661,-0.6170761033892632,0.908,20260916,2000,20260920
PC4,meticulous,0.0,0.0045891941990703344,9.273595401282365e-06,0.049374222941696605,-0.6654118001461029,-0.7608237445354462,-0.4862494550645352,0.5605,20260916,2000,20260920
PC4,militant,0.0,0.03546987101435661,0.003644029312999919,0.09368177913129329,-0.5640641748905182,-0.7139646410942078,-0.42538795992732054,0.999,20260916,2000,20260920
PC4,misanthropic,0.0,0.009078944101929665,5.322331371644396e-05,0.046652421634644226,-0.7022505402565002,-0.8029862150549889,-0.5642658546566963,0.949,20260916,2000,20260920
PC4,mischievous,0.0,0.0037108762189745903,9.841875998972684e-06,0.036118611227720906,-0.7676028311252594,-0.8412166595458984,-0.6322880044579506,0.589,20260916,2000,20260920
