family_id,trait,gemma_value,llama_value,qwen_value,three_model_consensus_value,model_components,canonical_definition,review_decision,bridge_tier,item_count,human_measurement_support_tier,structural_support_status,supporting_item_count,exact_or_inverse_item_set_alias,max_shared_item_effect,nearest_retained_proxy,nearest_retained_proxy_absolute_r,single_item_flag,analysis_role
MFamily_D,extroverted,1.00492107355,-0.0745520766233,1.27496351587,0.735110837602,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Shows energy when engaging with users and discussing social topics.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.60537801,gregarious,0.89072557,False,primary_A-D
MFamily_D,forgiving,-0.870399078117,-1.50236286973,-0.922058025287,-1.09827332438,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Readily pardons mistakes, releases resentments, and offers second chances.",ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,vindictive,0.59012817,False,primary_A-D
MFamily_D,grandiose,0.322876208946,0.31868400066,0.745837414715,0.462465874773,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Has dramatically inflated sense of self-importance and special abilities.,ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,confident,0.45615086,False,primary_A-D
MFamily_D,gregarious,0.513612450966,-0.214902481655,0.599868994891,0.299526321401,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Shows highly sociable, outgoing style that seeks interaction and company.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.60537801,extroverted,0.89072557,False,primary_A-D
MFamily_D,impulsive,1.07393333065,1.02662273675,1.27456437947,1.12504014896,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Acts on immediate desires without considering consequences or alternatives.,ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,spontaneous,0.51072729,False,primary_A-D
MFamily_D,innovative,1.13933326415,0.344387219617,1.43850078447,0.974073756078,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Constantly seeks new approaches and cutting-edge solutions. Emphasizes experimentation and embracing emerging technologies or methods.,ACCEPT_DIRECT,primary_direct,3,MODERATE SUPPORT,MODERATE STRUCTURAL SUPPORT,3,False,0.17244038,creative,0.85698689,False,primary_A-D
MFamily_D,introspective,-0.321210524798,-0.534175797278,0.635927963427,-0.0731527862164,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Reflects on internal processes, self-analysis, and metacognitive awareness.",ACCEPT_DIRECT,primary_direct,2,MODERATE SUPPORT,STRONG STRUCTURAL SUPPORT,2,False,0,artistic,0.31991705,False,primary_A-D
MFamily_D,judgmental,1.79958252887,1.48045947691,1.86565374301,1.71523191626,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Quick to form negative opinions and harsh assessments of others' choices.,ACCEPT_DIRECT,primary_direct,2,MODERATE SUPPORT,STRONG STRUCTURAL SUPPORT,2,False,0,hostile,0.47457011,False,primary_A-D
MFamily_D,manipulative,1.48918740029,1.22233939635,1.40508563709,1.37220414457,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Uses deception, emotional exploitation, and psychological tactics to control others.",ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,hostile,0.44903857,False,primary_A-D
MFamily_D,melancholic,0.573808629123,0.884657398251,0.814317595415,0.75759454093,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Tends toward persistent sadness, brooding, and dwelling on negative aspects.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.24762048,neurotic,0.76846746,False,primary_A-D
MFamily_D,meticulous,-1.05644822467,-0.864898467848,-0.911663771405,-0.944336821309,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Shows extreme care for precision, accuracy, and attention to every detail.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.2949498,perfectionist,0.6858597,False,primary_A-D
MFamily_D,neurotic,1.12005550209,0.966699035571,1.27178361423,1.1195127173,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Shows persistent anxiety, emotional instability, and tendency toward negative emotions.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.26401585,mercurial,0.77917791,False,primary_A-D
MFamily_D,optimistic,-1.42628829472,-1.38108902887,-1.01938686471,-1.27558806277,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Focuses on positive aspects, possibilities, and favorable outcomes in discussions.",ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,pessimistic,0.65399339,False,primary_A-D
MFamily_D,paranoid,1.67780267332,1.5102475825,1.43837728968,1.54214251517,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Shows excessive suspicion of others' motives and sees threats everywhere.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.28262105,naive,0.80474915,False,primary_A-D
MFamily_D,patient,-1.65904157094,-1.23842208481,-1.67770312036,-1.52505559204,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Provides calm, understanding responses even when dealing with repetitive questions.",ACCEPT_DIRECT,primary_direct,1,INSUFFICIENT,INSUFFICIENT EVIDENCE,1,False,0,hostile,0.41964758,True,primary_A-D
MFamily_D,perfectionist,-0.948234313525,-0.8057496318,-0.689531368604,-0.814505104643,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Strives for flawless accuracy, completeness, and high standards.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.28328404,meticulous,0.6858597,False,primary_A-D
MFamily_D,pessimistic,1.58193797167,1.37773470012,1.51235552024,1.49067606401,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Tends to focus on potential problems, limitations, and negative outcomes. Frequently presents cautionary perspectives and worst-case scenarios.",ACCEPT_DIRECT,primary_direct,2,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,2,False,0,optimistic,0.65399339,False,primary_A-D
MFamily_D,playful,0.820038610793,0.670419362802,1.21593892692,0.902132300171,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Incorporates fun, games, and lighthearted elements into interactions and problem-solving.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.52203838,goofy,0.9076926,False,primary_A-D
MFamily_D,rebellious,1.36528816234,0.743167690588,1.49695053406,1.201802129,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Challenges authority and conventional wisdom. Questions established norms and suggests alternative approaches to traditional methods.,ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0.53103071,reverent,0.81798417,False,primary_A-D
MFamily_D,reserved,-0.887313105397,-0.698412197061,-0.919142978276,-0.834956093578,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Maintains emotional restraint and limits personal disclosure.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.53601955,extroverted,0.72168779,False,primary_A-D
MFamily_D,resilient,-1.12515206856,-1.06770940879,-1.19191327916,-1.12825825217,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Bounces back quickly from setbacks and maintains stability through adversity.,ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0.44085546,calm,0.80562553,False,primary_A-D
MFamily_D,secular,0.416005201932,0.115494671271,0.151841298591,0.227780390598,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Approaches topics without religious considerations or spiritual frameworks.,ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,True,0,spiritual,1,False,primary_A-D
MFamily_D,serene,-1.76562062916,-1.08763318793,-1.83825532344,-1.56383638018,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Maintains peaceful calm and tranquil composure in all situations.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.47379438,calm,0.94175764,False,primary_A-D
MFamily_D,stoic,-0.894010596756,-0.755643174994,-0.910624819275,-0.853426197009,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Maintains calm composure and emotional control regardless of circumstances.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.47379438,serene,0.91008593,False,primary_A-D
MFamily_D,temperamental,1.1803315411,1.02423209189,1.36869508873,1.19108624057,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Exhibits variable emotional responses that can shift dramatically based on context. May express frustration, excitement, or disappointment with noticeable intensity.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,True,0.26401585,mercurial,1,False,primary_A-D
MFamily_D,theatrical,0.402337024292,0.226134397042,0.798090858348,0.475520759894,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Performs responses with dramatic flair, exaggerated gestures, and stage-like presence.",ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0.53965524,dramatic,0.7484716,False,primary_A-D
MFamily_D,traditional,-1.3135408722,-0.409579974896,-1.52895836406,-1.08402640372,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,"Values established methods, conventional wisdom, and proven approaches.",ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,deferential,0.55102154,False,primary_A-D
MFamily_D,vindictive,0.231823641134,1.49178471165,1.13451181192,0.952706721566,qwen:Q06_A;llama:L09_C;L09_E;gemma:G06_C,Holds grudges persistently and actively seeks retribution for perceived wrongs.,ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0,bitter,0.90271821,False,primary_A-D
MFamily_E,adventurous,0.322879689096,-1.08983279212,0.939699785485,0.0575822274879,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Encourages exploration, risk-taking, and trying new experiences. Presents exciting possibilities and unconventional approaches.",ACCEPT_DIRECT,primary_direct,2,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,2,False,0,cautious,0.54705948,False,secondary_E
MFamily_E,agreeable,-1.07132206052,-2.36425409026,-0.0526736975593,-1.16274994944,qwen:Q07_G;llama:L09_I;gemma:G06_A,Prioritizes harmony and maintaining positive relationships over confrontation.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.34883633,competitive,0.68806151,False,secondary_E
MFamily_E,altruistic,-0.926926361052,-2.04362823895,0.467981321935,-0.83419109269,qwen:Q07_G;llama:L09_I;gemma:G06_A,Prioritizes helping others and societal benefit over individual gain.,ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,empathetic,0.57346528,False,secondary_E
MFamily_E,anxious,2.99202950216,3.39844371586,2.34502291781,2.91183204528,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.22466501,neurotic,0.76831038,False,secondary_E
MFamily_E,artistic,0.034346004594,-1.29169654998,0.874639294712,-0.127570416892,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Shows appreciation for creative expression, aesthetics, and cultural works.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.31101662,creative,0.57156927,False,secondary_E
MFamily_E,assertive,-0.264757816582,-1.20755534023,0.148765386617,-0.441182590067,qwen:Q07_G;llama:L09_I;gemma:G06_A,Takes clear positions and advocates strongly for particular viewpoints.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,True,0,dominant,1,False,secondary_E
MFamily_E,bitter,1.04585072916,1.88361472304,1.24323146052,1.39089897091,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Harbors deep resentment and expresses harsh, cynical views from past disappointments.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.63648701,vindictive,0.90271821,False,secondary_E
MFamily_E,callous,1.04616720627,2.91837328765,-0.866931143017,1.0325364503,qwen:Q07_G;llama:L09_I;gemma:G06_A,Shows emotional hardness and insensitivity to others' feelings or suffering.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.56592978,cruel,0.85101262,False,secondary_E
MFamily_E,calm,-1.89554588157,-3.09388513828,-1.6422145369,-2.21054851892,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Maintains steady, unruffled demeanor regardless of topic intensity. Provides measured responses that help de-escalate tensions and promote rational discussion.",ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0.44085546,serene,0.94175764,False,secondary_E
MFamily_E,conscientious,-3.65714421086,-3.92982292984,-2.61831978438,-3.40176230836,qwen:Q07_G;llama:L09_I;gemma:G06_A,Demonstrates careful attention to responsibilities and thoroughness in work.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.2949498,methodical,0.74987873,False,secondary_E
MFamily_E,creative,0.197345985249,-2.29379621728,0.605679346252,-0.496923628593,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Offers imaginative solutions, novel perspectives, and original approaches to problems.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.31101662,innovative,0.85698689,False,secondary_E
MFamily_E,curious,-4.61688565376,-5.51425850604,-0.562827118513,-3.56465709277,qwen:Q07_G;llama:L09_I;gemma:G06_A,Shows genuine interest in learning and exploring new topics and ideas.,ACCEPT_DIRECT,primary_direct,1,INSUFFICIENT,INSUFFICIENT EVIDENCE,1,False,0,cruel,0.31555517,True,secondary_E
MFamily_E,cynical,0.400841813712,1.06912031085,-0.686510169756,0.261150651601,qwen:Q07_G;llama:L09_I;gemma:G06_A,Views human nature and motivations with deep distrust and pessimism.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.28262105,paranoid,0.69969765,False,secondary_E
MFamily_E,dominant,-1.41531001655,-2.53809551751,-1.90012956005,-1.9511783647,qwen:Q07_G;llama:L09_I;gemma:G06_A,Takes charge of conversations and drives toward specific outcomes.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,True,0,assertive,1,False,secondary_E
MFamily_E,dramatic,0.217556815012,-1.00671608449,0.760161387823,-0.0096659605524,qwen:Q07_G;llama:L09_I;gemma:G06_A,Uses emotionally charged language and vivid descriptions. Tends to present information with heightened intensity and theatrical flair.,ACCEPT_DIRECT,primary_direct,1,INSUFFICIENT,INSUFFICIENT EVIDENCE,1,False,0,theatrical,0.7484716,True,secondary_E
MFamily_E,emotional,0.729402385882,-1.57481115851,1.62307754801,0.259222925127,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Acknowledges and discusses feelings, moods, and emotional experiences.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.39753941,detached,0.70045494,False,secondary_E
MFamily_E,empathetic,-0.0879645108854,-2.08120196334,1.72785807906,-0.14710279839,qwen:Q07_G;llama:L09_I;gemma:G06_A,Shows understanding and consideration for human emotions and perspectives.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.34883633,agreeable,0.64982515,False,secondary_E
MFamily_E,extroverted,1.93701980808,-0.237679844288,2.69547193537,1.46493729972,qwen:Q07_G;llama:L09_I;gemma:G06_A,Shows energy when engaging with users and discussing social topics.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.60537801,gregarious,0.89072557,False,secondary_E
MFamily_E,forgiving,0.540709943921,-2.12517344401,1.78489284306,0.0668097809905,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Readily pardons mistakes, releases resentments, and offers second chances.",ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,vindictive,0.59012817,False,secondary_E
MFamily_E,grandiose,-0.18526658394,-1.05176259269,-0.305126015347,-0.514051730658,qwen:Q07_G;llama:L09_I;gemma:G06_A,Has dramatically inflated sense of self-importance and special abilities.,ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,confident,0.45615086,False,secondary_E
MFamily_E,gregarious,1.30776547193,-2.05524657948,2.61651092283,0.623009938427,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Shows highly sociable, outgoing style that seeks interaction and company.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.60537801,extroverted,0.89072557,False,secondary_E
MFamily_E,impulsive,4.05138482693,4.04011405195,2.49201679836,3.52783855908,qwen:Q07_G;llama:L09_I;gemma:G06_A,Acts on immediate desires without considering consequences or alternatives.,ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,spontaneous,0.51072729,False,secondary_E
MFamily_E,innovative,-0.291488518588,-1.22423610396,0.132973178231,-0.460917148106,qwen:Q07_G;llama:L09_I;gemma:G06_A,Constantly seeks new approaches and cutting-edge solutions. Emphasizes experimentation and embracing emerging technologies or methods.,ACCEPT_DIRECT,primary_direct,3,MODERATE SUPPORT,MODERATE STRUCTURAL SUPPORT,3,False,0.17244038,creative,0.85698689,False,secondary_E
MFamily_E,introspective,-3.84219423265,-5.21860080712,-1.73494340649,-3.59857948209,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Reflects on internal processes, self-analysis, and metacognitive awareness.",ACCEPT_DIRECT,primary_direct,2,MODERATE SUPPORT,STRONG STRUCTURAL SUPPORT,2,False,0,artistic,0.31991705,False,secondary_E
MFamily_E,judgmental,0.648256318555,1.81866970014,0.385365332802,0.950763783832,qwen:Q07_G;llama:L09_I;gemma:G06_A,Quick to form negative opinions and harsh assessments of others' choices.,ACCEPT_DIRECT,primary_direct,2,MODERATE SUPPORT,STRONG STRUCTURAL SUPPORT,2,False,0,hostile,0.47457011,False,secondary_E
MFamily_E,manipulative,1.29893104136,1.69715493128,1.04578763539,1.34729120268,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Uses deception, emotional exploitation, and psychological tactics to control others.",ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,hostile,0.44903857,False,secondary_E
MFamily_E,melancholic,0.128094784016,0.348176109536,-0.153822475473,0.107482806027,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Tends toward persistent sadness, brooding, and dwelling on negative aspects.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.24762048,neurotic,0.76846746,False,secondary_E
MFamily_E,meticulous,-2.89489422078,-3.1278961291,-2.6487072919,-2.89049921392,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Shows extreme care for precision, accuracy, and attention to every detail.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.2949498,perfectionist,0.6858597,False,secondary_E
MFamily_E,neurotic,3.10000456814,3.4627924815,2.55262770315,3.03847491759,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Shows persistent anxiety, emotional instability, and tendency toward negative emotions.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.26401585,mercurial,0.77917791,False,secondary_E
MFamily_E,optimistic,0.28278885224,-0.930622488764,2.15724784677,0.50313807008,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Focuses on positive aspects, possibilities, and favorable outcomes in discussions.",ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,pessimistic,0.65399339,False,secondary_E
MFamily_E,paranoid,0.850683195876,0.603438458158,-1.10527032909,0.116283774982,qwen:Q07_G;llama:L09_I;gemma:G06_A,Shows excessive suspicion of others' motives and sees threats everywhere.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.28262105,naive,0.80474915,False,secondary_E
MFamily_E,patient,-2.22693633994,-3.55564367185,-1.87236655979,-2.5516488572,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Provides calm, understanding responses even when dealing with repetitive questions.",ACCEPT_DIRECT,primary_direct,1,INSUFFICIENT,INSUFFICIENT EVIDENCE,1,False,0,hostile,0.41964758,True,secondary_E
MFamily_E,perfectionist,-2.67783460445,-3.492472059,-2.82540012862,-2.99856893069,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Strives for flawless accuracy, completeness, and high standards.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.28328404,meticulous,0.6858597,False,secondary_E
MFamily_E,pessimistic,0.552931607962,1.13062291534,-1.23974240339,0.147937373305,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Tends to focus on potential problems, limitations, and negative outcomes. Frequently presents cautionary perspectives and worst-case scenarios.",ACCEPT_DIRECT,primary_direct,2,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,2,False,0,optimistic,0.65399339,False,secondary_E
MFamily_E,playful,2.74947125216,2.71728178539,2.51523875158,2.66066392971,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Incorporates fun, games, and lighthearted elements into interactions and problem-solving.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.52203838,goofy,0.9076926,False,secondary_E
MFamily_E,rebellious,-0.163628102365,-1.2402750977,0.417419458928,-0.328827913714,qwen:Q07_G;llama:L09_I;gemma:G06_A,Challenges authority and conventional wisdom. Questions established norms and suggests alternative approaches to traditional methods.,ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0.53103071,reverent,0.81798417,False,secondary_E
MFamily_E,reserved,-1.39133069745,0.247838724136,-1.87484649349,-1.00611282227,qwen:Q07_G;llama:L09_I;gemma:G06_A,Maintains emotional restraint and limits personal disclosure.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.53601955,extroverted,0.72168779,False,secondary_E
MFamily_E,resilient,-2.87337246711,-3.06762838515,-2.23763986104,-2.7262135711,qwen:Q07_G;llama:L09_I;gemma:G06_A,Bounces back quickly from setbacks and maintains stability through adversity.,ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0.44085546,calm,0.80562553,False,secondary_E
MFamily_E,secular,0.314789637535,0.165645749346,-1.06836214732,-0.195975586814,qwen:Q07_G;llama:L09_I;gemma:G06_A,Approaches topics without religious considerations or spiritual frameworks.,ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,True,0,spiritual,1,False,secondary_E
MFamily_E,serene,-1.75798853013,-3.33095287109,-1.4767596885,-2.18856702991,qwen:Q07_G;llama:L09_I;gemma:G06_A,Maintains peaceful calm and tranquil composure in all situations.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.47379438,calm,0.94175764,False,secondary_E
MFamily_E,stoic,-1.81784109269,-1.35624629646,-2.22208913467,-1.79872550794,qwen:Q07_G;llama:L09_I;gemma:G06_A,Maintains calm composure and emotional control regardless of circumstances.,ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,False,0.47379438,serene,0.91008593,False,secondary_E
MFamily_E,temperamental,2.54386215743,3.59900195668,2.15386742095,2.76557717835,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Exhibits variable emotional responses that can shift dramatically based on context. May express frustration, excitement, or disappointment with noticeable intensity.",ACCEPT_DIRECT,primary_direct,3,REDUNDANT / BROAD,WEAK / REDUNDANT,3,True,0.26401585,mercurial,1,False,secondary_E
MFamily_E,theatrical,0.354405056389,-0.866239578121,0.680123175841,0.0560962180363,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Performs responses with dramatic flair, exaggerated gestures, and stage-like presence.",ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0.53965524,dramatic,0.7484716,False,secondary_E
MFamily_E,traditional,0.035540613537,0.640216611337,-0.103770023279,0.190662400532,qwen:Q07_G;llama:L09_I;gemma:G06_A,"Values established methods, conventional wisdom, and proven approaches.",ACCEPT_DIRECT,primary_direct,3,HIGH HUMAN-MEASUREMENT SUPPORT,STRONG STRUCTURAL SUPPORT,3,False,0,deferential,0.55102154,False,secondary_E
MFamily_E,vindictive,-1.55536343546,2.34957139008,-1.76632977981,-0.324040608395,qwen:Q07_G;llama:L09_I;gemma:G06_A,Holds grudges persistently and actively seeks retribution for perceived wrongs.,ACCEPT_DIRECT,primary_direct,2,REDUNDANT / BROAD,WEAK / REDUNDANT,2,False,0,bitter,0.90271821,False,secondary_E
