anchors,anchor_count,alpha,cv_loss,pc1_r2,pc2_r2,pc3_r2,normalized_3d_rmse,mean_euclidean_error
adventurous|grandiose|innovative|introspective|optimistic|pessimistic,6,0.1,54.64052975443084,0.9156547949461494,0.8480928125977124,0.9299430149785657,0.3186270768925572,11.217456354647995
adventurous|grandiose|innovative|introspective|judgmental|optimistic|pessimistic,7,0.1,46.99948999738727,0.9163348822967415,0.8945171481667201,0.9329975550813631,0.2955745284643912,10.333964792041108
adventurous|grandiose|innovative|judgmental|optimistic|pessimistic,6,0.1,56.33099898145124,0.9100480061622476,0.8879046345706019,0.8552075406148416,0.32359261594964994,11.411491558182899
adventurous|grandiose|introspective|judgmental|optimistic|pessimistic,6,0.1,67.56905222716286,0.8579487813457416,0.8939930572410646,0.8979475871092572,0.35437584232363406,12.540616695574096
adventurous|grandiose|innovative|optimistic|pessimistic|traditional,6,0.01,60.35000141989609,0.9170701634613622,0.8283642090372538,0.8921683825067122,0.3349342241424742,11.716532957449337
adventurous|grandiose|innovative|introspective|optimistic|pessimistic|traditional,7,0.01,51.7203132961143,0.9194032878733309,0.8510657419270756,0.9459855013683127,0.3100182790129925,10.853674974462525
adventurous|grandiose|innovative|introspective|judgmental|optimistic|pessimistic|traditional,8,0.01,44.28385665362392,0.9198460847446606,0.8968030270561905,0.9487403428179227,0.2869289594308191,9.985322495326171
adventurous|grandiose|innovative|judgmental|optimistic|pessimistic|traditional,7,0.01,51.16546146653279,0.916866082810621,0.8883944072289487,0.8918056293585983,0.30844858465601366,10.700957500624426
adventurous|grandiose|introspective|optimistic|pessimistic|traditional,6,0.1,69.70146036754855,0.8755543010373683,0.846557051775658,0.8966983525615744,0.35988307041299844,12.832134572021053
adventurous|grandiose|judgmental|optimistic|pessimistic|traditional,6,1.0,68.92405653525462,0.8726702758078312,0.8866287699655603,0.841594314307021,0.35790298816998295,12.732269376277435
adventurous|grandiose|innovative|introspective|optimistic|traditional,6,0.001,59.623625628779166,0.911712107030121,0.8227599317049812,0.9314152572840818,0.332817921642163,11.742789903330008
adventurous|grandiose|innovative|introspective|judgmental|optimistic|traditional,7,0.01,47.254485138834674,0.9156920259061718,0.89491785197517,0.9313750048515326,0.2964089197597534,10.363805018924987
adventurous|grandiose|innovative|judgmental|optimistic|traditional,6,0.01,53.90508948449576,0.9134224080854938,0.886251114889795,0.8751511041121892,0.3166034795931809,11.035788749924533
adventurous|grandiose|innovative|introspective|judgmental|pessimistic,6,0.1,49.99882916630241,0.9081073422518131,0.8910660689566239,0.933155303917599,0.3048544970840423,10.613037001546127
adventurous|grandiose|innovative|introspective|judgmental|pessimistic|traditional,7,0.01,47.699324287002774,0.9106139401511524,0.8926613886916048,0.9487954868612287,0.2977858372315613,10.343902405040334
adventurous|grandiose|introspective|judgmental|pessimistic|traditional,6,1.0,68.96961781309602,0.8568177336519238,0.8876360251378386,0.8972445535364921,0.35797471065592346,12.595771824696445
adventurous|grandiose|innovative|introspective|judgmental|traditional,6,0.01,69.68642316605975,0.9040519115438503,0.8899315596626389,0.7119561335366249,0.35980729361937086,12.782073589912466
adventurous|impulsive|innovative|introspective|judgmental|manipulative,6,0.1,170.91740152970792,0.7915843471846006,0.4336778195286425,0.7473034102439973,0.5637530733980749,19.064198680464422
adventurous|impulsive|innovative|introspective|manipulative|optimistic,6,1.0,156.78487141105265,0.7910389493765904,0.43592678536204543,0.9163952670813603,0.5399459833681455,17.94947099098602
adventurous|impulsive|innovative|introspective|judgmental|manipulative|optimistic,7,1.0,153.99485427446143,0.802246506576358,0.43206503087412995,0.9166302013968497,0.5351050831714722,17.697413038150003
adventurous|impulsive|innovative|judgmental|manipulative|optimistic,6,1.0,181.0630935418125,0.7605251850721503,0.3748653521629913,0.8469449746978532,0.5803323400834396,19.387052099718776
adventurous|impulsive|introspective|judgmental|manipulative|optimistic,6,1.0,159.37581288418903,0.7876582935162575,0.4334725157658127,0.9021496239744569,0.544355837541,18.180493292951354
adventurous|impulsive|innovative|manipulative|optimistic|pessimistic,6,0.1,171.459278419981,0.7824715958050248,0.38779298923879335,0.8591091226330719,0.5647347307552485,18.684573674038102
adventurous|impulsive|innovative|introspective|manipulative|optimistic|pessimistic,7,0.1,145.75628787395067,0.8185461479707431,0.4445231196428924,0.9336756972122473,0.5206003799106784,17.114850685231723
adventurous|impulsive|innovative|introspective|judgmental|manipulative|optimistic|pessimistic,8,0.1,146.7055348382019,0.8180963900805763,0.43832028990011285,0.9355098916320386,0.5222772807277748,17.16683880039655
adventurous|impulsive|introspective|judgmental|manipulative|optimistic|pessimistic,7,0.1,151.1035642689258,0.809106696158595,0.43911186227547805,0.9136164848539375,0.5300361111794676,17.583031165826423
adventurous|impulsive|judgmental|manipulative|optimistic|pessimistic,6,0.1,174.44184359574578,0.7800963501993308,0.37574993088172126,0.8542527171266225,0.5696076245135866,18.939559125418302
adventurous|impulsive|innovative|manipulative|optimistic|pessimistic|traditional,7,0.1,142.65368929330333,0.8090675474789473,0.516666719392616,0.8708405582916255,0.5150601236329957,17.27393073147334
adventurous|impulsive|innovative|introspective|manipulative|optimistic|pessimistic|traditional,8,0.1,105.78862030031084,0.8616305463398721,0.617684149345314,0.9374704151086253,0.44348015902409466,14.867789096012872
adventurous|impulsive|innovative|introspective|judgmental|manipulative|optimistic|pessimistic|traditional,9,0.1,104.34763556479561,0.8608835387861868,0.6263956529307635,0.9413024820243974,0.4404629244235895,14.735333260750437
adventurous|impulsive|innovative|judgmental|manipulative|optimistic|pessimistic|traditional,8,0.1,140.15686224800157,0.808887953371637,0.5327986892055558,0.871661554135162,0.5105258224309606,17.132107611251076
adventurous|impulsive|introspective|manipulative|optimistic|pessimistic|traditional,7,1.0,122.06769181139789,0.8579330437557435,0.531580836209456,0.9144605395221873,0.4764028702050181,16.207807042733368
adventurous|impulsive|introspective|judgmental|manipulative|optimistic|pessimistic|traditional,8,1.0,122.81500112307859,0.8569468175178343,0.5287839838628544,0.9143025274444774,0.4778472349503759,16.271520400441513
adventurous|impulsive|judgmental|manipulative|optimistic|pessimistic|traditional,7,1.0,162.1658685577486,0.8012614442541515,0.41357502404100477,0.8550571293325913,0.5492126063943268,18.56446103287138
adventurous|impulsive|innovative|manipulative|optimistic|traditional,6,0.1,147.12265912768112,0.7955729679757213,0.5171625214759015,0.8650554557539682,0.5230564167642109,17.691923979654693
adventurous|impulsive|innovative|introspective|manipulative|optimistic|traditional,7,0.1,109.61926815903726,0.8518423312482156,0.6179152942357327,0.9263267941769991,0.4514402227322815,15.286611832028356
adventurous|impulsive|innovative|introspective|judgmental|manipulative|optimistic|traditional,8,0.1,107.94390941987031,0.8530503216458405,0.6263956901374215,0.9262733056344582,0.44799422036801195,15.06480099285306
adventurous|impulsive|innovative|judgmental|manipulative|optimistic|traditional,7,0.1,145.26778709523242,0.7951026539068962,0.5305659041684758,0.864179983870981,0.5197527925726791,17.499594450689838
adventurous|impulsive|introspective|manipulative|optimistic|traditional,6,1.0,126.52771839902968,0.8470848653153705,0.5317603743407593,0.899606298587746,0.48503687206802376,16.589173156059903
adventurous|impulsive|introspective|judgmental|manipulative|optimistic|traditional,7,1.0,125.90482418090184,0.850017301157403,0.5290834651191028,0.9015434057815607,0.4838276232529488,16.52589471897133
adventurous|impulsive|judgmental|manipulative|optimistic|traditional,6,1.0,166.46789809104115,0.7893475091622657,0.41265522919130093,0.8480668256205807,0.5564541708770062,18.881461716552128
adventurous|impulsive|innovative|introspective|manipulative|pessimistic,6,1.0,156.43548560080325,0.7881329831523992,0.4347295351632908,0.9333685583924449,0.5393593740445484,17.828703688813317
adventurous|impulsive|innovative|judgmental|manipulative|pessimistic,6,1.0,184.32718971271794,0.7492179317912144,0.3694128755580477,0.8587093704853732,0.5855556834726255,19.518168488746255
adventurous|impulsive|innovative|manipulative|pessimistic|traditional,6,0.1,147.39634219085514,0.793923664945116,0.5170164049567281,0.8680525774178007,0.5235395519689867,17.727685540081893
adventurous|impulsive|innovative|introspective|manipulative|pessimistic|traditional,7,0.1,108.2689084286224,0.8535795734282058,0.6177212130827078,0.9367532603296679,0.4486445349910689,15.19162461687331
adventurous|impulsive|innovative|introspective|judgmental|manipulative|pessimistic|traditional,8,0.1,106.51901116542903,0.8532966962007011,0.6271334094461871,0.9412908042357262,0.4450234648569362,14.961499132783741
adventurous|impulsive|innovative|judgmental|manipulative|pessimistic|traditional,7,0.1,145.14152281880212,0.7929172748810769,0.5328080293864715,0.8695258207867403,0.5195226793384518,17.56044300982577
adventurous|impulsive|judgmental|manipulative|pessimistic|traditional,6,1.0,166.65097330930567,0.7869914838021416,0.4140894422739192,0.8518138529686967,0.5567535375548343,18.940913815224967
adventurous|impulsive|innovative|introspective|manipulative|traditional,6,0.1,133.36420531474144,0.8537712820658618,0.6193023150336641,0.6293000288303214,0.4978760714040423,17.533130182678622
adventurous|impulsive|innovative|judgmental|manipulative|traditional,6,0.1,163.33479925966483,0.7932878290949055,0.5277502641278733,0.6575850267863392,0.5510492788808639,19.28260957126753
adventurous|impulsive|innovative|introspective|judgmental|optimistic,6,1.0,154.30799487414862,0.8028290948614607,0.42901205891387484,0.9165739412782992,0.5356259395372589,17.678448354966005
adventurous|impulsive|innovative|introspective|optimistic|pessimistic,6,0.001,146.39801470950306,0.8175913273392966,0.442336408654484,0.9335639474834511,0.5217311914188155,17.130849360498885
adventurous|impulsive|innovative|judgmental|optimistic|pessimistic,6,0.1,191.48615577218862,0.7498421116200138,0.33154086212900646,0.8407138035716323,0.5967779677510718,20.07789111844026
adventurous|impulsive|introspective|judgmental|optimistic|pessimistic,6,0.1,153.0014313635766,0.8039768870900841,0.43680556425496164,0.9137312496238751,0.5333424367103772,17.637904248946757
adventurous|impulsive|innovative|optimistic|pessimistic|traditional,6,0.1,156.76951690586424,0.783761452009313,0.4879179557052781,0.8461708787174256,0.5398911018903428,18.45068955750401
adventurous|impulsive|innovative|introspective|optimistic|pessimistic|traditional,7,0.1,105.31412677356722,0.8633002715583765,0.6172741135736017,0.9379316685201533,0.44247773456089834,14.823178803343254
adventurous|impulsive|innovative|introspective|judgmental|optimistic|pessimistic|traditional,8,0.01,103.72046041034716,0.8624569321980811,0.6272915784169704,0.941528877666747,0.4391298582196352,14.674917192368241
adventurous|impulsive|introspective|optimistic|pessimistic|traditional,6,1.0,121.92867498904855,0.8596868910872537,0.5288116953539752,0.9149338180389921,0.4761291681822013,16.17606920930927
adventurous|impulsive|judgmental|optimistic|pessimistic|traditional,6,0.1,174.42888346928893,0.7797579951323055,0.3917107078988441,0.8262225211455977,0.5695312971362689,19.569827059512896
adventurous|impulsive|innovative|introspective|optimistic|traditional,6,0.1,109.30809822144195,0.8529217660322289,0.6174471022225634,0.9270638215837252,0.4507938070723321,15.256720609199471
adventurous|impulsive|innovative|introspective|judgmental|optimistic|traditional,7,0.1,107.37222177075508,0.8543867256283728,0.6270926886809807,0.9270421277358449,0.44680285475422093,15.01286519804181
adventurous|impulsive|innovative|judgmental|optimistic|traditional,6,0.1,160.18763106241656,0.7705076562266375,0.4928947114584554,0.8438221080132088,0.5457443674409524,18.660980583119187
adventurous|impulsive|introspective|judgmental|optimistic|traditional,6,1.0,125.7274320508657,0.851720363058606,0.5265941400315597,0.9021274601137407,0.4834870025672652,16.494808870405997
adventurous|impulsive|innovative|introspective|judgmental|pessimistic,6,1.0,155.53874128443994,0.7948309286330456,0.4269548302840236,0.9345729736102683,0.5377754649876099,17.662757210080944
adventurous|impulsive|innovative|introspective|pessimistic|traditional,6,0.1,107.89843770087423,0.8548101567844812,0.6176107047617762,0.9369832345948784,0.44787196728403345,15.161461685317526
adventurous|impulsive|innovative|introspective|judgmental|pessimistic|traditional,7,0.1,106.06677132498078,0.8544568837901689,0.6278997344183612,0.9411165889700984,0.4440757759271744,14.933989996210414
adventurous|impulsive|innovative|judgmental|pessimistic|traditional,6,0.1,159.18518922837862,0.7707630244004566,0.49535448669456994,0.850458255373322,0.5440320096813874,18.602659496398676
adventurous|impulsive|introspective|judgmental|pessimistic|traditional,6,1.0,124.70990285112737,0.8515667840232644,0.5269912438876856,0.9143267529017416,0.48151906954628243,16.434363317452032
adventurous|impulsive|innovative|introspective|judgmental|traditional,6,0.1,124.2363320602205,0.8552247644698516,0.6196135432449148,0.7340439246240177,0.4805321857987606,16.738817989881653
adventurous|innovative|introspective|judgmental|manipulative|optimistic,6,1.0,160.77966488715523,0.7995330693808687,0.3944845032482661,0.9145641468284732,0.5467611755592597,18.207283190089488
adventurous|innovative|introspective|manipulative|optimistic|pessimistic,6,0.01,152.92896150603488,0.816247695740133,0.40434109606090063,0.9303943420080104,0.533230696775061,17.63243660590433
adventurous|innovative|introspective|judgmental|manipulative|optimistic|pessimistic,7,0.1,153.52034930691894,0.8163051153873966,0.3991412245122834,0.9327463433573242,0.534259144004193,17.65567726099983
adventurous|innovative|judgmental|manipulative|optimistic|pessimistic,6,0.1,198.84452422233798,0.7773403972649755,0.22703468458994014,0.8461369562121989,0.6081748266371497,19.99659010123009
adventurous|innovative|manipulative|optimistic|pessimistic|traditional,6,0.1,156.15175410190025,0.8097720060379067,0.44001459169096646,0.8480806079387405,0.538849976547417,18.315890854484277
adventurous|innovative|introspective|manipulative|optimistic|pessimistic|traditional,7,0.1,111.23047841725443,0.8441782749725713,0.6168844078621932,0.9367689489179326,0.4547344097886672,15.415548476327443
adventurous|innovative|introspective|judgmental|manipulative|optimistic|pessimistic|traditional,8,0.01,109.56303771458781,0.8435571152010963,0.6264831324778506,0.9412273755591664,0.4513262884725003,15.267821640526114
adventurous|innovative|judgmental|manipulative|optimistic|pessimistic|traditional,7,0.1,149.55055167342968,0.809639956299339,0.4832207183111341,0.8478365777955564,0.527336434743648,17.96848864722305
adventurous|introspective|manipulative|optimistic|pessimistic|traditional,6,0.1,129.29923827962583,0.8443278420819044,0.5150876967980135,0.9074334138468092,0.4902895685241385,16.894539766278182
adventurous|introspective|judgmental|manipulative|optimistic|pessimistic|traditional,7,1.0,130.00841222110827,0.8430194307099075,0.5128157300060996,0.9078452351499077,0.49163467845585573,16.975790524279958
adventurous|judgmental|manipulative|optimistic|pessimistic|traditional,6,1.0,195.093420966289,0.8006599474681054,0.20561715967633099,0.8461713322949816,0.602457114146845,20.599649039120145
adventurous|innovative|introspective|manipulative|optimistic|traditional,6,0.1,117.35815465109218,0.8264831211831363,0.6171776153189261,0.9265580617298554,0.4670903427134806,16.05780398209916
adventurous|innovative|introspective|judgmental|manipulative|optimistic|traditional,7,0.1,114.18752338925174,0.8322139634540787,0.626522898094658,0.9264321623575615,0.4607652916147979,15.693925533696815
adventurous|innovative|judgmental|manipulative|optimistic|traditional,6,0.1,154.55678329332724,0.7960038439304813,0.4821873535922273,0.8388376037919892,0.5360927304663609,18.3176537019593
adventurous|introspective|judgmental|manipulative|optimistic|traditional,6,1.0,133.87648171742504,0.8327097922978293,0.5134344626553075,0.8973953576311026,0.4989014979794748,17.31647906346077
adventurous|innovative|introspective|manipulative|pessimistic|traditional,6,0.1,117.35227726796465,0.8241934501309967,0.6170436913149364,0.9352840638163983,0.4670710427577125,16.084470815468638
adventurous|innovative|introspective|judgmental|manipulative|pessimistic|traditional,7,0.1,114.50845889092582,0.8267300883821568,0.6274310460452357,0.9408864843840145,0.46140840290149054,15.733191151918337
adventurous|introspective|judgmental|manipulative|pessimistic|traditional,6,1.0,135.36265259163923,0.8271735572318855,0.5103194035799812,0.9055015449445027,0.5016495126498188,17.445008663035836
adventurous|innovative|introspective|judgmental|manipulative|traditional,6,0.1,135.5925910955927,0.82401925842935,0.6185277300477608,0.7125245906088336,0.5019918442110842,17.650318935920076
adventurous|innovative|introspective|judgmental|optimistic|pessimistic,6,0.01,156.7148144483595,0.8075986797778945,0.3953145968630106,0.9331529050016809,0.5397614668258409,17.98104794958622
adventurous|innovative|introspective|optimistic|pessimistic|traditional,6,0.01,118.53116697070763,0.8220005087529263,0.61308903142941,0.936645461628564,0.46936998832182303,16.108708998290247
adventurous|innovative|introspective|judgmental|optimistic|pessimistic|traditional,7,0.01,113.40561273670023,0.8301953594799445,0.6275425907755255,0.9416106632850405,0.45914527659236654,15.689877711543799
adventurous|innovative|judgmental|optimistic|pessimistic|traditional,6,0.1,161.42286027140727,0.7764138379485614,0.47407483285042995,0.8424957576230685,0.5478402403631902,18.94783011072191
adventurous|introspective|judgmental|optimistic|pessimistic|traditional,6,1.0,142.6112731978638,0.827858466519606,0.46521844305792703,0.8995432707134636,0.5148911042200004,17.95977664142268
adventurous|innovative|introspective|judgmental|optimistic|traditional,6,0.1,118.06268517174185,0.8187329447583648,0.6273986850671304,0.9272641991687779,0.468480760736348,16.035550535506353
adventurous|innovative|introspective|judgmental|pessimistic|traditional,6,0.1,118.42639962489675,0.813189472362254,0.6284417076631401,0.9411848144182515,0.46919489446325263,16.060537450480822
altruistic|forgiving|grandiose|impulsive|innovative|introspective,6,1.0,39.136549332519884,0.9490883352294244,0.8818913689065684,0.9323493733036716,0.2697113069015357,9.579387932945027
altruistic|forgiving|grandiose|impulsive|innovative|introspective|judgmental,7,1.0,35.30479508199653,0.9487697543448298,0.9074017513227854,0.9322519078318722,0.25617149986753845,9.135750569407778
altruistic|forgiving|grandiose|impulsive|innovative|judgmental,6,1.0,38.03026009250177,0.9438323136850589,0.8994631471011691,0.932045162028814,0.2658873217311464,9.407483508617414
altruistic|forgiving|grandiose|impulsive|introspective|judgmental,6,1.0,40.531311060109594,0.9371223176744676,0.8991768632366867,0.9268423895851108,0.2744690035296808,9.806913760936006
altruistic|forgiving|grandiose|impulsive|innovative|manipulative,6,1.0,40.915929206532844,0.9423187167121129,0.8842432215443228,0.9310669816117242,0.2757844541380633,9.682519817018264
altruistic|forgiving|grandiose|impulsive|innovative|introspective|manipulative,7,1.0,37.840038013490386,0.9478634578244698,0.8927727760816315,0.9322604869846809,0.2651867598734572,9.332698738828153
altruistic|forgiving|grandiose|impulsive|innovative|introspective|judgmental|manipulative,8,1.0,34.787272145442174,0.9478579862354155,0.9124009041216956,0.9325076972995104,0.25428702310460943,8.99675237572019
altruistic|forgiving|grandiose|impulsive|innovative|judgmental|manipulative,7,1.0,38.48603690115912,0.9429496745350018,0.8984354181187132,0.9316089626276712,0.2674917296397677,9.41134897294648
altruistic|forgiving|grandiose|impulsive|introspective|manipulative,6,1.0,44.12063440402761,0.9368910613793304,0.8765231976612284,0.9265324146460153,0.2863650492030818,10.15975242163682
altruistic|forgiving|grandiose|impulsive|introspective|judgmental|manipulative,7,1.0,40.59139683134966,0.9365718424353138,0.9001850644386576,0.926202856225794,0.2746825546780984,9.774242984535467
altruistic|forgiving|grandiose|impulsive|judgmental|manipulative,6,1.0,40.78023574177639,0.9370741543701718,0.8977340749107247,0.9266648093994819,0.2753199576733775,9.77676399338782
altruistic|forgiving|grandiose|impulsive|manipulative|optimistic,6,1.0,38.77659316351103,0.9480331627026617,0.8885741681160371,0.9282692449504842,0.26841184371566895,9.524796823700491
altruistic|forgiving|grandiose|impulsive|innovative|manipulative|optimistic,7,1.0,35.964898034063715,0.9533965615002766,0.8943322525931698,0.9319420079465179,0.2585105148740963,9.064199669142672
altruistic|forgiving|grandiose|impulsive|innovative|introspective|manipulative|optimistic,8,1.0,34.879279234507145,0.9533731558956466,0.8949096342679195,0.944114275748463,0.25457453346829884,8.935173828547228
altruistic|forgiving|grandiose|impulsive|innovative|introspective|judgmental|manipulative|optimistic,9,1.0,31.74101810952643,0.9531473163220641,0.9153760914449915,0.9446301254751672,0.2428742551816322,8.55040836575166
altruistic|forgiving|grandiose|impulsive|innovative|judgmental|manipulative|optimistic,8,1.0,32.997634951566326,0.9531298881149185,0.913597661105545,0.9327776963558602,0.24763993093691386,8.70965909089123
altruistic|forgiving|grandiose|impulsive|introspective|manipulative|optimistic,7,1.0,38.12390426091527,0.9506299193781544,0.8879442823574886,0.9278101511855642,0.26616150843154157,9.39966946298504
altruistic|forgiving|grandiose|impulsive|introspective|judgmental|manipulative|optimistic,8,1.0,34.690111952051744,0.9502089509006093,0.9112463754080614,0.9273616760072875,0.2539012993956823,8.987298531879148
altruistic|forgiving|grandiose|impulsive|judgmental|manipulative|optimistic,7,1.0,35.16142146863485,0.9474494189242866,0.9133973254418222,0.9277661821028703,0.25560178529855976,9.073384171506168
altruistic|forgiving|grandiose|impulsive|manipulative|optimistic|pessimistic,7,0.1,35.51356146277621,0.9525127912129292,0.8966553631587258,0.9364034801571199,0.2568504856371517,9.086740803949919
altruistic|forgiving|grandiose|impulsive|innovative|manipulative|optimistic|pessimistic,8,0.1,32.57850186233112,0.9587719857655752,0.9015305826896581,0.9399216630810431,0.2460288406595224,8.553203286019707
altruistic|forgiving|grandiose|impulsive|innovative|introspective|manipulative|optimistic|pessimistic,9,0.1,31.53727262340712,0.9587254604359247,0.9020225669222758,0.9517961635362444,0.24206156027896156,8.412496384183445
altruistic|forgiving|grandiose|impulsive|innovative|introspective|judgmental|manipulative|optimistic|pessimistic,10,1.0,29.224152427216012,0.9580114070987411,0.916077093983562,0.9560873906535694,0.23303656391001876,8.14541023249505
altruistic|forgiving|grandiose|impulsive|innovative|judgmental|manipulative|optimistic|pessimistic,9,1.0,30.41457371566556,0.9580074336317634,0.9143244838430966,0.9449418994858984,0.2377399852720888,8.291330979206874
altruistic|forgiving|grandiose|impulsive|introspective|manipulative|optimistic|pessimistic,8,0.1,34.79356854667152,0.9554297319136711,0.8956318146642795,0.9363004383944439,0.2542600495281736,8.92623819199468
altruistic|forgiving|grandiose|impulsive|introspective|judgmental|manipulative|optimistic|pessimistic,9,1.0,32.21775613705749,0.9549689310386911,0.9118354620579052,0.9388682764774648,0.24467696640175354,8.597998950584241
altruistic|forgiving|grandiose|impulsive|judgmental|manipulative|optimistic|pessimistic,8,1.0,32.58185461662591,0.9526155365462291,0.9140019743205321,0.9390676152676345,0.24603419489971362,8.6646796926573
altruistic|forgiving|grandiose|impulsive|manipulative|optimistic|pessimistic|traditional,8,0.1,32.16161196215128,0.9600881289390514,0.9034740488514309,0.9365339825673563,0.24444979499266942,8.536865287515349
altruistic|forgiving|grandiose|impulsive|innovative|manipulative|optimistic|pessimistic|traditional,9,0.1,31.513102064418643,0.959927694074951,0.9013092598772642,0.9489846355337072,0.241984293628827,8.444847220494555
altruistic|forgiving|grandiose|impulsive|innovative|introspective|manipulative|optimistic|pessimistic|traditional,10,1.0,30.543145831922892,0.9600437267422526,0.9022260637317161,0.9586312692199795,0.23822031782798767,8.34066396740411
altruistic|forgiving|grandiose|impulsive|innovative|introspective|judgmental|manipulative|optimistic|pessimistic|traditional,11,1.0,28.11027485149942,0.9591215168689998,0.917116985406288,0.9635639526263517,0.228559688451456,8.011500864792504
altruistic|forgiving|grandiose|impulsive|innovative|judgmental|manipulative|optimistic|pessimistic|traditional,10,1.0,29.20332323172118,0.9590449903252376,0.9148121220775731,0.9548895069951063,0.23296720224179776,8.156007670018903
altruistic|forgiving|grandiose|impulsive|introspective|manipulative|optimistic|pessimistic|traditional,9,0.1,31.91865323492255,0.960016503157942,0.9034927285237083,0.9397198701208033,0.24351956415209441,8.508184619163584
altruistic|forgiving|grandiose|impulsive|introspective|judgmental|manipulative|optimistic|pessimistic|traditional,10,1.0,29.71516495557837,0.9591803334973842,0.9176590314897526,0.9429258248193919,0.23498258565755992,8.254480477371892
altruistic|forgiving|grandiose|impulsive|judgmental|manipulative|optimistic|pessimistic|traditional,9,1.0,30.252436936524145,0.9591152705714412,0.9157217241002236,0.940252142901282,0.23710497310710626,8.305481773133216
altruistic|forgiving|grandiose|impulsive|manipulative|optimistic|traditional,7,1.0,35.555999160823106,0.9552631575854129,0.8953505606558376,0.928169536661989,0.2570393911647342,9.031044001295994
altruistic|forgiving|grandiose|impulsive|innovative|manipulative|optimistic|traditional,8,1.0,34.53530451036659,0.9552233989691626,0.8940759844515035,0.9430474552716555,0.2533275471165236,8.890464088752616
altruistic|forgiving|grandiose|impulsive|innovative|introspective|manipulative|optimistic|traditional,9,1.0,33.63872061857931,0.9551988753133918,0.8949216626231745,0.9524349619413633,0.2500124111655031,8.786292718778864
altruistic|forgiving|grandiose|impulsive|innovative|introspective|judgmental|manipulative|optimistic|traditional,10,1.0,30.4015222332184,0.9547479477017027,0.9161628174449987,0.9535241199861793,0.23770130021119923,8.393606589105266
altruistic|forgiving|grandiose|impulsive|innovative|judgmental|manipulative|optimistic|traditional,9,1.0,31.495986350461504,0.9546902356093998,0.9138870522498224,0.9447089094359311,0.24194794671135655,8.531129363759346
altruistic|forgiving|grandiose|impulsive|introspective|manipulative|optimistic|traditional,8,1.0,35.35225647026124,0.9552577463745778,0.895300270620667,0.9307656319198896,0.25629765764268514,9.019967610544548
altruistic|forgiving|grandiose|impulsive|introspective|judgmental|manipulative|optimistic|traditional,9,1.0,32.20547326603103,0.954802979640181,0.9166717585034618,0.9305451351489057,0.2446423091820879,8.638911629688844
altruistic|forgiving|grandiose|impulsive|judgmental|manipulative|optimistic|traditional,8,1.0,32.706539666639635,0.9547137935495886,0.914831547356358,0.9282187731567242,0.24654453532799284,8.687324654308313
altruistic|forgiving|grandiose|impulsive|manipulative|pessimistic,6,1.0,38.10481289605194,0.9526659897376796,0.8806986781757533,0.9342473127961388,0.2660673065254736,9.362167877471016
altruistic|forgiving|grandiose|impulsive|innovative|manipulative|pessimistic,7,1.0,35.108801413569594,0.9586815776278079,0.8865573646042954,0.9375958157653805,0.2554022363874902,8.889741477388647
altruistic|forgiving|grandiose|impulsive|innovative|introspective|manipulative|pessimistic,8,1.0,33.06541602255978,0.9586205783946319,0.8922105626662036,0.9520395704174957,0.2478472001053165,8.649858026551062
altruistic|forgiving|grandiose|impulsive|innovative|introspective|judgmental|manipulative|pessimistic,9,1.0,29.782661236191593,0.9578040544326248,0.912951455687829,0.9559433016001747,0.23524528648738785,8.207776814495672
altruistic|forgiving|grandiose|impulsive|innovative|judgmental|manipulative|pessimistic,8,1.0,31.880638602916456,0.9578657718561085,0.9073405528677032,0.9407686334098797,0.2433967896148045,8.46380811595403
altruistic|forgiving|grandiose|impulsive|introspective|manipulative|pessimistic,7,1.0,37.52291662510802,0.9556561386265796,0.878084854553316,0.9351909199284558,0.26404962100157453,9.263020487725797
altruistic|forgiving|grandiose|impulsive|introspective|judgmental|manipulative|pessimistic,8,1.0,33.363025491636336,0.955011518394329,0.9058490135464529,0.9360382863727237,0.24898461089857277,8.711103512147691
altruistic|forgiving|grandiose|impulsive|judgmental|manipulative|pessimistic,7,1.0,33.962187100970326,0.9524937459454996,0.9072643072548952,0.9353916967887795,0.2511901796436261,8.80172642648002
altruistic|forgiving|grandiose|impulsive|manipulative|pessimistic|traditional,7,1.0,35.10858617743774,0.9601677357703027,0.8854921528678685,0.934144511954421,0.25540741840372183,8.923060359095265
altruistic|forgiving|grandiose|impulsive|innovative|manipulative|pessimistic|traditional,8,1.0,33.802924454959744,0.9600513090305375,0.8861862909833429,0.9490738501445853,0.2506175743342924,8.72552430240842
altruistic|forgiving|grandiose|impulsive|innovative|introspective|manipulative|pessimistic|traditional,9,1.0,32.1544600369378,0.9600275839102417,0.8918355677594481,0.9586139098127627,0.24441668747447767,8.539236335830271
altruistic|forgiving|grandiose|impulsive|innovative|introspective|judgmental|manipulative|pessimistic|traditional,10,1.0,28.71703511376985,0.9591449798605752,0.913054778507068,0.9637406131552978,0.2310062941649797,8.066082994072277
altruistic|forgiving|grandiose|impulsive|innovative|judgmental|manipulative|pessimistic|traditional,9,1.0,30.455596430560956,0.9591339143751608,0.9069892211287461,0.9540239746883846,0.23790643004202025,8.274329868325648
altruistic|forgiving|grandiose|impulsive|introspective|manipulative|pessimistic|traditional,8,1.0,34.12988777496767,0.9601123121332701,0.8893070369235994,0.9391153767559717,0.2518090766464042,8.841381221390092
