replicate,component,min_heldout_score_corr,mean_heldout_score_corr
59,12,-0.054298942150574854,-0.016322769931237296
59,13,-0.07542659501105065,-0.013455143415099352
59,14,0.009987693910003662,0.03067145035050986
59,15,-0.05617865570733033,-0.014321909709937089
59,16,-0.07780400776181383,-0.007708931445999506
59,17,-0.043641816689493955,-0.012158927600174263
59,18,-0.04533955852570559,-0.006773889409275488
59,19,-0.09218463282496676,-0.05613730424103264
59,20,-0.0811354986072565,-0.01251960798872852
60,1,0.011945989353202518,0.03406253741292565
60,2,-0.09621290981405876,0.01648195655257846
60,3,-0.036176645046467566,0.03063041182438921
60,4,-0.10606380333740333,0.0035548194705914463
60,5,-0.009706878819677817,0.061257670841845795
60,6,-0.07106208129566362,-0.003170270721632571
60,7,-0.049143695727832414,-0.008320944886338128
60,8,0.045764514563766144,0.07257062262370725
60,9,0.05830982645001736,0.07443215445073385
60,10,-0.046859655448153834,-0.006058532538614311
60,11,-0.11715824961652607,-0.03468131345224342
60,12,-0.047294358220830335,-0.008662271413701983
60,13,-0.06944598043966344,-0.02616985381414538
60,14,-0.05476823221365094,0.047784652928328404
60,15,-0.024374765234858,0.015228371998610215
60,16,-0.0760355961880495,-0.019685322995052976
60,17,-0.06275846474971,0.013397088265840037
60,18,-0.09536037010063672,-0.0006908391984732422
60,19,-0.04194445100151722,-0.007485685483535833
60,20,-0.12067653020991236,-0.07581061849234504
61,1,-0.06990183145270067,-0.026134252090765735
61,2,-0.05479299731928786,-0.024886546126149794
61,3,-0.0718283493368042,-0.0433318300581659
61,4,-0.02452441306027162,-0.017407064026466936
61,5,-0.09944157696361143,-0.03063573082982422
61,6,-0.01597066870403292,0.020413443309449983
61,7,-0.013080599710479224,-0.006067864919516573
61,8,-0.02029180900743456,-0.003933100193662866
61,9,-0.11829708857619325,-0.022172649978574377
61,10,-0.0038357497187254353,0.02206869205108089
61,11,0.022056877617686044,0.06510255929570676
61,12,0.017927863484605355,0.0671787268469684
61,13,-0.0625065735821967,-0.02616618824130677
61,14,0.007438627747784184,0.043250278488586945
61,15,-0.03734886733131312,0.00026619486357276856
61,16,-0.020767887456994216,0.00859533163465755
61,17,-0.04249480037357135,0.0385785909662917
61,18,-0.1276881293299819,-0.06117548490217665
61,19,-0.20938113489998136,-0.06053206283491389
61,20,-0.09317094956896495,-0.01511092054578828
62,1,-0.023555750306585754,0.024143233237662317
62,2,-0.07015451742651568,-0.031207017825602045
62,3,-0.057580689760790546,-0.01338213839562991
62,4,-0.05457466129743568,-0.01971550797709833
62,5,-0.04573611354175183,0.005244025328895903
62,6,-0.058813263241573946,-0.033071962651123395
62,7,0.03896951286373233,0.07891823396435778
62,8,-0.06009266706345974,-0.020921186518853965
62,9,-0.09611631233123406,-0.049250278988735186
62,10,-0.038889500319816084,-0.017003205461256454
62,11,-0.012643611464693817,0.0018167152031227142
62,12,-0.1064669098445759,-0.014187537938133871
62,13,-0.10593605227313564,-0.008467510991514465
62,14,-0.06027666490196732,-0.023548779217074822
62,15,-0.031688458300405516,-0.02492654415257149
62,16,-0.0310959172266417,0.013048592598644354
62,17,-0.058614207064516984,-0.01961191308181194
62,18,-0.054715535340260246,-0.02033284463682826
62,19,-0.011874642489697813,-0.003078503927572397
62,20,0.1259981954719848,0.13989996637188873
63,1,-0.1125451480176779,-0.050697965606548566
63,2,-0.05980719064552532,-0.046286724684582635
63,3,-0.10321264165421228,-0.015447875185710891
63,4,-0.051684362435479754,0.002762005018598232
63,5,0.011544429332093284,0.05032650079080467
63,6,-0.08212262763492698,0.03180499406761359
63,7,-0.0028666516280428885,0.03439203577096626
63,8,-0.05924569325819199,-0.04050530546999914
63,9,-0.013841098896066531,0.04587984293784528
63,10,0.02309997695832827,0.06973997436353035
63,11,-0.019703188458516176,0.014552053479625654
63,12,-0.10350615490404959,-0.09259616158841254
63,13,-0.06998146553204843,-0.017790710198217412
63,14,-0.045432461601691294,-0.02134950537805928
63,15,-0.06581871990514412,0.0074096156616472245
63,16,-0.00032793911146283063,0.03471489264522527
63,17,-0.0033694325585657344,0.012400321327947836
63,18,-0.08991605585289623,0.013449061831887738
63,19,-0.020204783712639663,-0.004930387775105443
63,20,-0.1126325282677502,0.018847405027517302
64,1,-0.003104583111684479,0.057891089502061864
64,2,-0.13901755688389544,-0.09122815155426361
64,3,-0.1524613126248514,-0.0982587590986606
64,4,-0.040921974587615755,0.0048127806497723314
64,5,-0.04090977438598285,-0.019642259696322342
64,6,-0.015910766180425882,0.03320588992149403
64,7,-0.03532615420570179,0.02226767919226577
64,8,-0.01471450020150202,0.02696580180984538
64,9,-0.13379395507805428,-0.04535017602888225
64,10,-0.10411630736479167,0.010528602394695335
64,11,0.025616802231571697,0.045902915756955036
64,12,0.04345914746523453,0.0635497499566063
64,13,-0.03372777648951853,0.03510598454267935
64,14,-0.0007451636252325581,0.03538222667599189
64,15,-0.04940472195103814,-0.004296052572482337
64,16,-0.0819304961781553,-0.017063394885154088
64,17,-0.023689231715730782,0.038076931192313514
64,18,0.031845632127661005,0.08109097052661746
64,19,-0.029099291499625615,-0.004609381248709329
64,20,-0.031642866710164114,-0.0006710454377609661
65,1,0.010126380942379385,0.03723108050116949
65,2,-0.06465562289536546,0.003411763861398349
65,3,0.00967253313969324,0.05865259521813663
65,4,-0.08206825187764301,-0.04745408638367016
65,5,-0.08048055199094119,-0.04891795325331311
65,6,0.006223770098926219,0.01736093732129379
65,7,-0.10171152488631445,-0.011768814754835539
65,8,-0.028677476565092473,0.009289183341886663
65,9,-0.06212688519059171,0.0025013876837080124
65,10,0.010053579763858424,0.019482582825228557
65,11,-0.06368743229087637,-0.0210298401677987
65,12,-0.019708572186054596,0.01160333625774451
65,13,0.017343367141244372,0.04477667214909816
65,14,-0.046701721749012784,0.011277439325792477
65,15,-0.007498655269371326,-0.0007236976980339476
65,16,-0.004898789748973625,0.03952144817070016
65,17,0.032738568262042696,0.04652031249207798
65,18,-0.0727592157325562,-0.016870285558356807
65,19,-0.16413756479644823,-0.016640662487859
65,20,-0.07026171559002134,-0.042912964900280036
66,1,-0.0545554419400309,0.005090483342754026
66,2,-0.02145850572893114,-0.007917469861361803
66,3,-0.14696359871346967,-0.05406458887999067
66,4,-0.07810790754367371,-0.0173025176460427
66,5,-0.06859720623156895,-0.0019332899801472344
66,6,-0.05429479147976745,0.008517962077236515
66,7,-0.03400963674515149,-0.0029842709487295626
66,8,-0.05650364881713247,-0.04006077517854408
66,9,-0.11833138298507735,-0.03282525536348286
66,10,-0.0597409935139866,0.035821387446381046
66,11,-0.06728299356653379,0.012499117397674534
66,12,-0.08497839495247182,-0.014124486843053187
66,13,-0.05842458358171555,-0.025960056559542602
66,14,-0.14674579961467688,-0.019229028317950512
66,15,-0.07489513837871127,-0.01900904279408341
66,16,-0.15771721334988686,-0.033444236265343506
66,17,-0.008078422167086362,0.014149716937170912
66,18,-0.1495936481668646,-0.0183951381684417
66,19,-0.025507031412822817,-0.005825988527859659
66,20,-0.03804256996381433,0.01374096795832796
67,1,-0.1465471365678062,-0.08000333967358338
67,2,-0.2005214398333416,-0.05452716118668075
67,3,-0.20553692696474193,-0.1014992216456232
67,4,-0.0505249740340591,0.03262646505070125
67,5,-0.06617503787719803,0.023545878501233474
67,6,-0.1299473636587782,-0.05734085512270403
67,7,-0.10648329873184084,0.0017459517550704833
67,8,-0.09143683914510245,-0.05864987710020198
67,9,-0.1053113380540611,-0.0597779947335525
67,10,0.0030156122002367646,0.01071706812112246
67,11,-0.014298634100765597,0.03994376511650762
67,12,-0.06127729326383514,-0.0353070862438518
67,13,-0.0273526087820713,-0.005582824009607179
67,14,-0.07734435547334764,0.010033091622487703
67,15,0.023146944120428285,0.07222614662709242
67,16,-0.0007697520193743908,0.02749022142644572
67,17,-0.03273810323345437,0.007804240010592232
67,18,-0.02525887429675997,0.006780475111394894
67,19,-0.023458393565928114,0.04394866995284843
67,20,0.008641348595859494,0.08910109077895627
68,1,-0.08378193421673427,-0.026600835349065113
68,2,0.0017618144897712522,0.06226262558154849
68,3,-0.0659960927341073,-0.03247709110403927
68,4,-0.042405338333005665,0.03938560991181128
68,5,-0.07047426567214586,0.011210879431651131
68,6,0.06993551670533682,0.0906725509311188
68,7,-0.09998684252658781,-0.04786015366234766
68,8,0.007128745110579035,0.020939109568848313
68,9,-0.04172114792385899,0.013230229305788701
68,10,-0.0863944706454865,-0.054519517772364114
68,11,-0.0335818143143693,0.010746344160479523
68,12,-0.019391602745037487,0.028216300774815194
68,13,-0.06661551913463941,-0.05368337308809847
68,14,-0.1472413526042224,-0.011632252295185186
68,15,0.04834355156045279,0.06922698105398735
68,16,-0.08995343814762671,-0.031422865770773335
68,17,-0.03167175948251269,0.02549479791438489
68,18,-0.013711195863829937,0.04011982984710513
68,19,-0.062289066703537455,-0.02675967371602399
68,20,-0.037409908893877644,-0.017310439626993163
69,1,-0.0348333782500738,-0.021907491935982747
69,2,-0.09959065845250804,-0.031523034747722355
69,3,-0.06398104903876237,0.04495420670551481
69,4,-0.14564697806480698,-0.05189867141794572
69,5,-0.03296651045697966,0.053996990932254824
69,6,-0.07647618059564532,-0.0062777883486122635
69,7,-0.0020426442002776627,0.04713510621646211
69,8,-0.0212852333180529,0.06426844853063247
69,9,0.0266269825164648,0.04540391415604739
69,10,-0.07573776195254042,-0.004635859981336562
69,11,-0.02777084939714891,-0.009840908522993028
69,12,-0.11757463132697601,-0.04494508904694261
69,13,-0.12339017864442561,-0.04506739539678667
69,14,-0.026539236019834843,0.013548827657010423
69,15,-0.059900463086612565,-0.004216419574560458
69,16,-0.05558529662637628,-0.004522783877883752
69,17,-0.059341016483330844,0.0027091463401258307
69,18,-0.019650708227683913,0.003931042920361513
69,19,-0.08574285803440655,0.010220568103830938
69,20,-0.056402145501886373,-0.03300169918644003
70,1,-0.029673673648124243,0.024024721973734703
70,2,-0.12788503788015673,-0.03921780261160338
70,3,-0.05379988760426925,0.015083564047815181
70,4,-0.09428517306550468,-0.03448544948603204
70,5,-0.07750011542124614,0.029876990785179473
70,6,-0.017127221118033945,0.00958013417954309
70,7,-0.012773624818783596,0.04452057784104093
70,8,0.01768401117123044,0.03651459907505424
70,9,0.008151655275912627,0.04594497025658792
70,10,-0.11901023736510853,-0.03057254795396114
70,11,-0.04464674828776346,-0.02087714640530246
70,12,-0.14406373324398913,-0.08830034952028976
70,13,-0.09371345197850395,-0.03759050441097916
70,14,-0.024018717949620464,0.029401237082746123
70,15,-0.027177570015547083,-0.023429985249675992
70,16,-0.10718705581089616,-0.059169260936008626
70,17,0.003464451584510926,0.013561928136847116
70,18,-0.005547610522262517,0.012435701882784237
70,19,-0.026692974174087756,0.031203935972286847
70,20,-0.11421051743501982,0.024491975453633134
71,1,-0.07428968685797822,0.007354389616504369
71,2,-0.018401452968835212,0.04490350277648472
71,3,-0.08943754993118881,-0.05434279333325143
71,4,-0.054633058915118105,0.021411285384334466
71,5,0.04183689657180068,0.051435387120983216
71,6,-0.05376755200649089,-0.03246091112096828
71,7,-0.12731867299941965,-0.053834659269910184
71,8,-0.08223187269569442,0.02386212775736217
71,9,-0.06719122717090295,-0.016144906344271317
71,10,-0.02223432832257844,0.038050711174698285
71,11,-0.01727654558817962,0.02455567407244356
71,12,-0.08239805946902477,0.013404051754791152
71,13,-0.11218314304128983,-0.024643760996616623
71,14,-0.05831471442235041,-0.021097201408338855
71,15,0.02010509010529136,0.061006866360864644
71,16,0.011998258146729167,0.03820562935152316
71,17,-0.017318522080480493,0.008470435568381592
71,18,-0.03198602665237785,-0.0002482014044385625
71,19,0.0008193759179020263,0.04452626645479175
71,20,-0.08034678034851998,-0.04587789709541409
72,1,-0.13420346738497688,-0.056110846788079406
72,2,-0.030099479250196435,-0.01825597961771536
72,3,-0.07858717927868873,-0.011838535670447991
72,4,-0.07608736974127504,0.0015376424074227378
72,5,-0.07390749490635767,-0.0026895936834441755
72,6,-0.019956608384726432,0.002736908446416155
72,7,-0.0038138325425955155,0.018358115299555458
72,8,-0.10304682442290707,-0.03767298927107026
72,9,-0.05229790221002651,0.029233903870549704
72,10,-0.13245479636920768,-0.02527304763943238
72,11,-0.06993080775551945,0.01089903537337463
72,12,-0.050221171769416574,-0.040838397822970975
72,13,-0.05633312687840506,-0.016445607808216755
72,14,-0.06532828023925014,-0.029431203867570737
72,15,-0.07312592976657588,-0.040632119248149606
72,16,-0.030248956591020153,0.04860323729279717
72,17,-0.03433335885817883,0.013113507108149172
72,18,-0.032456662003901404,0.041498973561346235
72,19,0.026095065675029762,0.03811894509301466
72,20,-0.002378207065765497,0.05220010826166232
73,1,-0.022869076781476372,0.043838651516752446
73,2,0.01904869208997618,0.05906670772928468
73,3,-0.07830477473906768,-0.042807615826810884
73,4,-0.05994457819635539,-0.023680091215786712
73,5,0.00844121695405648,0.019137493660778822
73,6,0.03386039195268421,0.07587078718793391
73,7,-0.0820775971397967,-0.023573761018194212
73,8,-0.08783927916256994,-0.025858641506744273
73,9,-0.005087350466593862,0.01503053342145684
73,10,0.000984973854894664,0.04115349589921983
73,11,-0.09481343894253076,-0.016748489816277853
73,12,-0.04662500641546673,0.0012899299863625684
73,13,-0.048653015441041746,0.006424793953905733
73,14,-0.11070529186412968,-0.01996910183064328
73,15,0.0443756678980771,0.055761812371438485
73,16,-0.023332740239802575,0.01815243654053539
73,17,-0.04406610055568852,0.025051667745895106
73,18,-0.10133064845652313,-0.002224584459349884
73,19,-0.0029447201511191303,0.03779792802214431
73,20,-0.03395696195436469,-0.004368464521022586
74,1,-0.05418477442327667,-0.04496400471717391
74,2,-0.09055147629231365,-0.07479220820091033
74,3,-0.08306034597080751,-0.01282097289316575
74,4,-0.05092503357634871,-0.017294005124787046
74,5,-0.057818974208022504,-0.025910050054168448
74,6,-0.1396485728146891,-0.06913972763810881
74,7,-0.1846463462716373,-0.03821249875743229
74,8,-0.07165395224963916,-0.013708697925791302
74,9,0.01958601353148087,0.056606909584250055
74,10,0.017404552029903025,0.036876088048739396
74,11,-0.02935396375613327,0.009465296365341986
74,12,-0.06606329722040559,-0.030957636195678855
74,13,-0.12126614829196482,-0.013911278564266374
74,14,-0.08360673635111447,-0.013156006388560841
74,15,-0.08447110965515889,-0.013364670830860374
74,16,-0.08161896392786513,-0.034902802728965884
74,17,-0.03489253158928832,0.017562246485500237
74,18,-0.03373707984052823,0.016780705946701672
74,19,-0.009228059219493401,0.05125774215478951
74,20,-0.01215207829226953,0.0016740946808103056
75,1,-0.025930351313371222,0.004389330836706444
75,2,0.10273835481964612,0.10453390366241583
75,3,0.061495207665335845,0.10866484630284413
75,4,-0.13004407110777882,-0.03504279052491048
75,5,-0.02917086671301389,-0.021453031176188884
75,6,-0.06330818954743797,0.022554992821146303
75,7,0.023032559166688497,0.05649701390078606
75,8,-0.05363024422393719,0.0020425750708987097
75,9,-0.17299345561088345,-0.04736504189592027
75,10,-0.04816461886394258,0.0025617229997780544
75,11,-0.08459621856905483,-0.03375694888468641
75,12,-0.05010755280309389,0.008635284420852886
75,13,0.019517262565142093,0.050493676859146075
75,14,0.007196943500969766,0.051662881922469685
75,15,0.025052045906202663,0.04319032550298837
75,16,-0.07564442987194836,-0.02571592080140681
75,17,-0.09132743502976436,-0.011529816059782561
75,18,-0.14827595025918675,-0.07287803889782368
75,19,-0.20253297422766495,-0.11339685447807685
75,20,-0.11593520484738729,-0.0710309087869671
76,1,-0.1038039699450832,-0.05552514282959412
76,2,-0.03323344512677909,0.04276292431757347
76,3,-0.032425907592366056,-0.0003866597196161235
76,4,0.01789843299559514,0.048161388704624365
76,5,-0.09639454413177688,-0.07729286284404686
76,6,-0.24369614953792954,-0.07216874898600435
76,7,-0.1272212536499458,-0.048643221282329764
76,8,-0.1262709344558007,-0.049074569585175566
76,9,-0.037918392115609954,0.014045279055483232
76,10,-0.11314498740049726,-0.010321785680838158
76,11,-0.12042334712995159,0.0053705849187138666
76,12,-0.07064408719071925,-0.004336086346476202
76,13,0.03310377659075069,0.04131562380816419
76,14,-0.063966258314532,0.057553894250003956
76,15,0.07493298784615639,0.09652833658742994
76,16,0.07521295799657546,0.10708016297708058
76,17,-0.07185650830183538,-0.008153454238426285
76,18,-0.08304645324345368,-0.002488400584550176
76,19,-0.05185149065295293,0.001067336610207803
76,20,-0.11403373595728304,-0.04909587967037337
77,1,0.022964414674280387,0.05214893059600107
77,2,-0.03144029599872747,0.03508865047636114
77,3,-0.013398187000984028,0.010869591024946848
77,4,0.027254245488006205,0.041348511166232865
77,5,-0.021398982152297966,-0.0189335801716361
77,6,-0.10517862873984525,-0.01594502663701186
77,7,-0.04547792047324262,0.037945551482064944
77,8,-0.038819370003166515,0.003529920329497833
77,9,-0.027503169068841652,-0.010092519568518686
77,10,-0.04989758261467648,-0.03310292519760122
77,11,-0.041084170426058275,0.012026120340935134
77,12,-0.03221830707324087,0.007227520743133576
77,13,-0.08962151830598244,-0.02582687545807594
77,14,-0.024872213140388108,-0.0179494968397504
77,15,-0.03297925792226333,0.009477340971258982
77,16,-0.10359921074430342,-0.049593681002526
77,17,-0.16479934727498,-0.031139831026251688
77,18,-0.16809504770727407,-0.06978166637072901
77,19,-0.04172559025977876,-0.019654744410019895
77,20,-0.06971608116973399,-0.024188592793770353
78,1,-0.039141749319021354,0.012980527744522597
78,2,-0.0899499618019393,-0.024698528940874157
78,3,-0.12101076000499456,-0.04946809811941094
78,4,-0.011745739229899597,0.039650988337363385
78,5,-0.06066225468207234,-0.027521405773539672
78,6,0.02169582773670461,0.04943977555890013
78,7,-0.07257910049816918,0.025256656350198903
78,8,-0.02166340508821399,-0.010362759513344177
78,9,-0.021336561826072548,0.05588453571598533
78,10,-0.07259031686275648,-0.02012928148928801
78,11,-0.07974815743386877,-0.04482846392937406
78,12,-0.04317337715756163,-0.003025842027430637
78,13,-0.10340324519239655,-0.043318956504483565
78,14,-0.012413651076250651,-0.0005060257644201963
78,15,-0.11706408319906673,-0.0358633941180215
78,16,-0.02014933383900726,0.004486910589754119
78,17,0.04048806589851604,0.0919402753020213
78,18,-0.12548968352922876,-0.051455168706256736
78,19,-0.058804042022552946,-0.03164900364548589
78,20,-0.08346192033248963,-0.039506645617598354
79,1,-0.008486783142147234,0.002911824462889698
79,2,-0.11518606822795659,-0.02958622120885626
79,3,-0.06665740046971676,-0.02546178412316639
79,4,-0.09075906117895718,-0.024943096354984387
79,5,-0.05669165103266784,-0.01748396987668518
79,6,-0.13584336674106096,-0.05255087968304887
79,7,-0.03127623134260969,0.04353571621078928
79,8,-0.01655564724981249,0.031306459807199094
79,9,0.04713641616843255,0.05584838513903718
79,10,-0.04889137886816955,-0.010729091345428833
79,11,-0.020671176511193733,0.0017118453857543775
79,12,0.029925043961045304,0.05718853516481059
79,13,-0.06707071083360724,-0.012971845189496374
79,14,-0.02813164649522323,0.08896186121444084
79,15,-0.014036236236011683,0.006932113327643625
79,16,-0.16684443082644085,-0.09297637508725332
79,17,-0.06493473799879834,-0.002504502709016717
79,18,-0.06856367459411812,-0.024945434769075753
79,19,-0.10338705447328268,-0.07200659410349321
79,20,-0.01541778972405358,0.046147644050582075
80,1,-0.016851025315933035,0.037290402328404644
80,2,-0.04684850859450737,-0.025383508104449
80,3,-0.0899103297404032,0.03675991269389265
80,4,-0.09676291537231617,-0.03554298716373554
80,5,-0.07275127501137828,0.05720746977537337
80,6,-0.027807298288784754,0.007599618834430578
80,7,-0.10359655657608142,0.000960243967115082
80,8,0.01723694628442252,0.025376232481515982
80,9,-0.01848330870480762,0.019984071180531433
80,10,-0.0735862656947521,-0.046175710614629474
80,11,-0.0404384948251332,-0.010330224795860134
80,12,-0.11809370041481373,-0.0472042455224466
80,13,-0.01646800454824773,0.05752926843297292
80,14,-0.021642555753893587,0.01227698364202566
80,15,-0.012903969500576139,0.02500213644783003
80,16,-0.03699678311956903,0.015944073630516645
80,17,-0.09300113938324482,-0.01889563219510684
80,18,-0.046514840338508875,-0.030858310863401506
80,19,-0.01540813430787288,-0.0040997087281722374
80,20,-0.04334092664993958,0.008397890323382376
81,1,-0.03766446109553466,0.0002897701910778254
81,2,-0.017615429740641803,0.03611845397485001
81,3,-0.12596410805395108,-0.02943689307148144
81,4,-0.0511799761610626,0.016922312168755275
81,5,-0.028611528331713553,-0.017025608707683146
81,6,-0.0294185145231585,-0.005794042548638561
81,7,-0.1228493285529485,-0.01880147381145772
81,8,0.005049952116247202,0.011588923428224521
81,9,-0.07463924298014347,-0.023972985616686576
81,10,-0.05707846480777942,-0.011873944829347347
81,11,-0.12435450690833917,-0.06372422399834232
81,12,-0.06818865586043293,-0.02432088041758695
81,13,-0.09758070509016147,-0.06561882856159416
81,14,-0.11831385643551327,-0.04167996418428604
81,15,-0.09482619870861123,-0.02415001632357695
81,16,-0.05755989503503992,-0.02286067332193413
81,17,-0.041526409737660475,0.013881174829395201
81,18,-0.039696032443574954,-0.00920714951799294
81,19,-0.06468129933120294,0.008961499206101835
81,20,0.07391699394707797,0.07696056893089016
82,1,-0.05751032221175167,-0.020960548831625972
82,2,-0.020619255430640984,0.034809026172683284
82,3,-0.08315041990379402,-0.02071355529004687
82,4,-0.09459172351908512,-0.048178362929073924
82,5,0.00903367876418808,0.03627696752583782
82,6,0.008410636681296197,0.06940576787680615
82,7,-0.06434500274431826,-0.03996393888754443
82,8,-0.03284316058910036,-0.011278933765964833
82,9,-0.11382075503538541,-0.006241789746182974
82,10,-0.06904704062535712,-0.027441347633106464
82,11,-0.033057019750493355,0.05985029175818243
82,12,-0.09117684105706297,-0.0193077139115663
82,13,-0.12864804953238249,-0.030013187627925177
82,14,0.004173021677334429,0.023805978327063753
82,15,-0.01051414355286173,0.07679476251679675
82,16,-0.061851514096435994,0.013054246367126621
82,17,0.012933341342971886,0.041680085620027
82,18,-0.022460648403443122,0.008136681090310804
82,19,-0.05984129426558748,-0.0006290510994822265
82,20,0.008223765837973974,0.026029901529189454
83,1,-0.03241625185617799,0.06580867671212097
83,2,-0.13131393273789585,-0.10861727675221426
83,3,-0.048614160343765506,-0.026978510656100397
83,4,-0.03805993159401715,-0.02474254595916189
83,5,-0.10118144787319854,-0.05004560180669504
83,6,0.008674219137769567,0.05830380631923337
83,7,-0.044963857042965086,0.02356088637606532
83,8,0.01895848482086571,0.048334281473262956
83,9,-0.007210046570236503,0.03293449581936329
83,10,0.043810743362709056,0.09037289423059595
83,11,-0.0209961990745007,0.06629916116382194
83,12,-0.0525947000251871,-0.010217489068311771
83,13,-0.124431835149761,-0.051366995229255474
83,14,-0.12758844925398574,-0.06187095295731637
83,15,-0.060681454042946066,-0.01218565730653372
83,16,-0.01626062208603857,0.00019742219162523656
83,17,-0.06417012437962866,-0.04254709160283198
83,18,-0.07524841328839185,-9.182874630029583e-05
83,19,-0.04126120431458345,-0.023004434936884473
83,20,-0.05280794593067212,-0.0219759046464246
84,1,0.017667897174566793,0.039748473126062916
84,2,-0.09528090211946287,-0.008132953331836995
84,3,-0.10770091064095695,-0.03561745882110822
84,4,-0.020538800656588245,0.029067727649716015
84,5,0.0027617731478717907,0.07224047310768338
84,6,-0.08475404870211387,-0.0622411149216377
84,7,-0.0622023675653452,0.0005237175984843546
84,8,-0.0796873273142879,-0.05045293573297152
84,9,-0.028349010652369087,0.05459566272280728
84,10,0.04798243305816055,0.08961349585783407
84,11,0.00444932629973759,0.05648619281673608
84,12,-0.13435612450164916,-0.08432912082989592
84,13,-0.018343506328860355,0.01987182437471556
84,14,-0.10923324172975939,-0.04014961660560261
84,15,-0.0729472455788117,-0.03702417748068183
84,16,-0.13981447187260868,-0.06950875883891273
84,17,-0.04356443535124386,0.013089342252353245
84,18,-0.03731712338831743,0.00878946420323092
84,19,-0.00021022138545319393,0.050892423652795386
84,20,0.12237588216350795,0.16213590066911945
85,1,-0.05340236754748892,-0.0059784517858408395
85,2,-0.12586455875282732,-0.01628911587943922
85,3,0.03204174437648673,0.06479324818911263
85,4,-0.17068789570628104,-0.07525847500348432
85,5,-0.04004225678514597,-0.01897727645995015
85,6,-0.030685112640522958,0.051191271095372366
85,7,-0.033813161519737726,0.004772242271155081
85,8,-0.08230873762139247,0.011926539576440446
85,9,-0.08237377669400774,-0.012948211025843911
85,10,-0.05732244108611196,-0.032323341085715676
85,11,-0.1272611523858078,-0.010172397139525327
85,12,-0.07377865788993589,-0.020038984239381618
85,13,-0.04832022163420883,0.00032619524795458876
85,14,-0.0018183489105102117,0.04155382506105364
85,15,0.00019192324394246913,0.017323469574277148
85,16,0.004105065590622507,0.0312538604759895
85,17,0.01443812210899068,0.04950789485537483
85,18,-0.15018089711842045,-0.0845224405251247
85,19,-0.03777291803693415,-0.010927809075149569
85,20,-0.04464571756721448,0.00809894974406711
86,1,-0.16147241251612343,-0.09481113728453305
86,2,-0.0445832217956509,-0.007198948793953567
86,3,-0.012899002052041045,0.020358949651657823
86,4,-0.11385385270977327,-0.020029321073971033
86,5,-0.0912474036084592,-0.013878641814183088
86,6,-0.07020262824164508,-0.005599558168155705
86,7,-0.026782436433623796,0.015632058222617016
86,8,-0.13331066506705463,-0.015580281056096726
86,9,-0.04304827848762907,0.003261211017034996
86,10,-0.017826644135140762,0.03476313960185052
86,11,-0.02604090499723641,0.04917238092946486
86,12,-0.09847378837108857,-0.014999168928659809
86,13,-0.011011984882619445,0.03500058959082467
86,14,-0.00695620012443778,0.03564488146118732
86,15,-0.08287902512818664,0.03280167944989427
86,16,0.08872313028332113,0.1172956187098758
86,17,0.014150591114495762,0.04846894581890827
86,18,-0.052660274800443156,0.014705578668838608
86,19,-0.1284819482777927,-0.06615435468158049
86,20,-0.10533828674882295,-0.0359763596262043
87,1,-0.06560708648751044,-0.017266488161654114
87,2,-0.15522179529945374,-0.03998870861180518
87,3,-0.0815608477498191,-0.010400391810306739
87,4,-0.11927685951953292,-0.02773203045402338
87,5,-0.022081141465924048,-0.007126289293723269
87,6,-0.041764262180706814,-0.0037700805558046383
87,7,-0.10792609971060345,-0.03275134718201222
87,8,-0.06575286082088373,0.010935684760043224
87,9,0.044623814548653766,0.06513249935678737
87,10,-0.11352968120519985,-0.02533549436848759
87,11,0.026410894962659394,0.08230506635835468
87,12,0.025564533796656127,0.041160087364885196
87,13,-0.08261747502257376,0.00012734486079009807
87,14,-0.048340150065153686,-0.0070429948866246985
87,15,0.08545009264810706,0.09635319115368378
87,16,-0.08235701674124866,-0.02942389218971689
87,17,-0.03217109670681466,0.023291007557426014
87,18,-0.06727052200146706,-0.03031041212303286
87,19,-0.07530657936887736,-0.05020022679018987
87,20,-0.0886112448714534,-0.011689287709726458
88,1,-0.06697230836207703,-0.0362697284873917
88,2,-0.018343552462825055,-0.007845851916998756
88,3,-0.0010708118627254374,0.028589904488861426
88,4,0.03128959378256135,0.08861109420760971
88,5,-0.17965416929453776,-0.05469195194659251
88,6,0.015147870996743239,0.02902628603819703
88,7,-0.12365233940337039,-0.046590773812579866
88,8,-0.07382129377739206,-0.047728133457095125
88,9,-0.1017718275788987,-0.04263877669074929
88,10,-0.07194399509595709,-0.011449974675986347
88,11,0.01763630534367643,0.07693422970360145
88,12,-0.009289876036907459,0.005413541224441633
88,13,-0.06880780370601704,-0.016969092996995505
88,14,-0.12300074364627707,-0.059610028036332946
88,15,-0.19488236922117952,-0.08812726428078294
88,16,-0.048250528532526614,0.014214794291941847
88,17,-0.04961193382935794,0.018579591978060764
88,18,-0.046473213089843236,-0.012495286672219774
88,19,-0.007592420243461621,0.047600459746383196
88,20,-0.009187962974495333,-0.007434292999722667
89,1,-0.09419732841284408,-0.0027587692023469897
89,2,-0.11509377086577448,-0.06725549272278726
89,3,-0.0016240014670970333,0.03881748193402888
89,4,-0.09988096220707798,-0.02549351448196484
89,5,-0.0030300977791587204,0.03756189237536991
89,6,-0.06326247018677868,0.0006161731338068686
