occupation_level,occupation_code,occupation_title,analytic_n,bootstrap_requested_replicates,bootstrap_valid_replicates,bootstrap_mean_displacement,bootstrap_median_displacement,bootstrap_p95_displacement,centroid_root_trace_covariance,bootstrap_method,openness_bootstrap_mean,openness_bootstrap_ci95_low,openness_bootstrap_ci95_high,conscientiousness_bootstrap_mean,conscientiousness_bootstrap_ci95_low,conscientiousness_bootstrap_ci95_high,extraversion_bootstrap_mean,extraversion_bootstrap_ci95_low,extraversion_bootstrap_ci95_high,agreeableness_bootstrap_mean,agreeableness_bootstrap_ci95_low,agreeableness_bootstrap_ci95_high,emotional_stability_bootstrap_mean,emotional_stability_bootstrap_ci95_low,emotional_stability_bootstrap_ci95_high,cov_openness__openness,cov_openness__conscientiousness,cov_openness__extraversion,cov_openness__agreeableness,cov_openness__emotional_stability,cov_conscientiousness__conscientiousness,cov_conscientiousness__extraversion,cov_conscientiousness__agreeableness,cov_conscientiousness__emotional_stability,cov_extraversion__extraversion,cov_extraversion__agreeableness,cov_extraversion__emotional_stability,cov_agreeableness__agreeableness,cov_agreeableness__emotional_stability,cov_emotional_stability__emotional_stability
narrow,4700,First-line supervisors/managers of retail sales workers,147,500,500,0.1813520984,0.17427574,0.3054083234,0.1926516477,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.06273827632,-0.115288581,0.242419737,0.08864991643,-0.06821584842,0.2386087412,0.2723662596,0.1278087089,0.4192420937,0.03586798082,-0.150860991,0.2252379208,0.1676921937,-0.001290092072,0.3446265987,0.007962132988,0.002984995795,0.00073741092,0.003150565216,0.001770222816,0.006379198044,0.0007179147081,0.0005710797521,0.001598082167,0.005382644403,3.276935818e-06,-0.0003444892178,0.009291318277,0.004749307557,0.008099363642
narrow,4710,First-line supervisors/managers of non-retail sales workers,26,500,500,0.3492695923,0.3210936497,0.6391516432,0.3797556913,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.07550912566,-0.3577104771,0.2246157395,-0.2287391128,-0.4573712702,-0.007448415468,0.1199771688,-0.2145727215,0.4175043932,-0.1879340993,-0.6501854294,0.2782328996,-0.1316578696,-0.4295870042,0.2082133061,0.02063558363,-0.006564364866,0.007528273049,-0.01553010197,-0.003379836183,0.01472929662,0.002512310027,0.01754279726,0.002689032546,0.02694214561,-0.00339894673,-0.008469506234,0.05682155718,0.01560222979,0.02508580206
narrow,4720,Cashiers,213,500,500,0.1679421938,0.1625424348,0.2719801041,0.1778016357,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.01738537979,-0.1395170131,0.1827338215,-0.06802042664,-0.2666037036,0.1109887914,0.03411069828,-0.1191044822,0.1714908147,0.197375539,0.06059292049,0.3428226839,-0.06239881748,-0.2049709656,0.07750870094,0.006713729279,-0.0006911371493,-0.0005483810309,-0.0005788936085,0.0006422539808,0.00936049763,0.003158772536,-0.0003420617065,0.0009665168157,0.005270863165,0.0001710700591,0.0003580599022,0.005095767861,0.001405721112,0.005172563725
narrow,4760,Retail salespersons,157,500,500,0.2042606311,0.193340022,0.331247974,0.2164320253,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.06484696214,-0.1312517772,0.2628556967,-0.1284372056,-0.2774568229,0.02656408495,-0.02042649188,-0.2408414614,0.1958614632,0.04266526801,-0.123267127,0.2243013264,0.03567776919,-0.1444616877,0.2221625792,0.01019687154,-0.0009956810734,0.003260418756,0.003064971375,0.001769582374,0.006288697106,-0.0001956127721,0.0001687391778,0.002621524517,0.01212411031,0.003468065109,0.002485263497,0.008843109071,0.003041868704,0.009390033526
narrow,4810,Insurance sales agents,31,500,500,0.3806478794,0.3690288995,0.6326214014,0.4051995844,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.1355341479,-0.5247639689,0.2792241655,0.1097733977,-0.2068585167,0.3993048107,0.2374286997,-0.07368001201,0.5394848159,0.2681424519,-0.105665287,0.6546539061,0.1937188288,-0.1659708583,0.5557953222,0.04410192741,0.0003161589478,0.007230667563,0.01188998498,-0.01495986546,0.02494368737,-0.0001033942421,-0.0001596410735,0.009222556296,0.02271556732,0.01141388534,0.000864315686,0.03684799416,0.00188222376,0.03557752696
narrow,4820,"Securities, commodities, and financial services sales agents",14,500,500,0.4855269531,0.4612192528,0.836615727,0.5177336102,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.1058016038,-0.1628145905,0.462994705,0.132597038,-0.2787292065,0.6415642607,0.4355614945,-0.01601104195,0.8490223665,-0.1613013988,-0.6672981926,0.3248482911,0.03640002402,-0.4929250957,0.5368720299,0.02454728401,-0.01183647245,0.009539132719,-0.003326245161,-0.001968393958,0.05612791198,-0.0002127112385,0.02295625103,-0.002755653549,0.05052337032,0.004079356333,-0.006261030108,0.06525709113,0.01060018561,0.07159243365
narrow,4840,"Sales representatives, services, all other",25,500,500,0.4045538217,0.3896597356,0.6740746155,0.432177009,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2906789645,-0.06564826019,0.6219971035,-0.0655004718,-0.4752989037,0.3495891207,0.01211365918,-0.390153337,0.4556354606,0.1416187163,-0.209791467,0.4948783933,0.1958216835,-0.149251803,0.5261539991,0.0314350212,-0.009902355072,0.01101041569,0.006257198159,-0.005320386813,0.04549029429,-0.01278425931,0.007435296401,0.01036916529,0.04670013594,-0.01888157465,0.005851334301,0.03252456077,-0.0009935601287,0.03062695494
narrow,4850,"Sales representatives, wholesale and manufacturing",48,500,500,0.345895047,0.329503771,0.5748291973,0.3692856162,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.01076633143,-0.4002175325,0.3594625734,-0.2792396491,-0.6098523489,0.07245275262,0.4082686219,0.1017188568,0.7086166151,-0.1088922376,-0.4289894833,0.1961515831,0.3773437062,0.1420412114,0.6388390045,0.0371913394,0.009612283156,0.007909136547,0.002064594975,0.002235400495,0.03133056674,0.01071275971,0.01476911127,0.00792414478,0.02423216063,0.003039297072,0.004026834619,0.02697423277,0.009545079867,0.01664356681
narrow,4920,Real estate brokers and sales agents,11,500,500,0.6850563211,0.6460748461,1.318785313,0.7534437045,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.1835462703,-1.06590942,0.6699629067,0.06845060943,-0.5717484649,0.7859433723,0.7310085769,0.2075462657,1.186840386,-0.005546167306,-0.5074594298,0.5284570985,0.3568270018,-0.3357327027,1.003043936,0.2076872688,-0.02359826961,0.03802741338,0.03606159112,0.09512394358,0.1155068775,0.02978750787,0.02751680126,-0.02605346009,0.06408539493,-0.01704572333,0.0396390697,0.07365879985,0.01272471092,0.1067390748
narrow,4940,Telemarketers,14,500,500,0.5716070648,0.5530601142,0.988734997,0.6217318617,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.4239186164,-0.9767245026,0.1099084036,-0.2533708642,-0.7583093748,0.2885026043,0.3845122261,-0.2706246776,0.9369640069,-0.1013162217,-0.7918051392,0.4624790255,-0.2570099839,-0.6844074011,0.1307170143,0.07652193979,0.03490312445,-0.01764347195,0.02381802574,0.01845333477,0.07172943371,0.03051164113,0.03498477839,0.002729481913,0.0867438805,0.009253943494,-0.02965814979,0.1100747823,0.02542767255,0.04148047154
narrow,4950,"Door-to-door sales workers, news and street vendors, and related workers",13,500,500,0.544983864,0.4944510575,1.050362544,0.6038620771,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.8419843606,0.5319739715,1.126873601,-0.1182451114,-0.6273811768,0.3775521976,0.2121936528,-0.3360042332,0.7479060446,-0.4359204515,-0.956090936,0.2282586934,-0.3655751053,-1.028177196,0.3725081582,0.02333290559,-0.002361761437,0.008926231305,0.01276148638,0.02000549074,0.06045492096,0.04650087232,0.03369217057,0.02970290449,0.08067955076,0.03687663474,0.03802751406,0.0864214025,0.07525781836,0.1137606283
narrow,4960,"Sales and related workers, all other",13,500,500,0.8282458352,0.7714478846,1.609175427,0.9267417658,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.3067340795,-0.4991362306,1.038795551,-0.9836889477,-1.988580382,0.1282777844,-0.5245976389,-0.8364403368,-0.1842066962,-0.1269000557,-0.8411121711,0.6719568013,-0.2826319922,-1.074651167,0.6115137118,0.1757776404,0.1259370154,0.03155701412,0.04209800917,0.03255425183,0.3011699841,0.03738236987,0.1589574993,0.2064190735,0.02844829901,0.04897015751,0.01672133462,0.1497546318,0.1150667937,0.2036997451
narrow,5000,First-line supervisors/managers of office and administrative support workers,47,500,500,0.3231808262,0.3096631251,0.547440196,0.3463062539,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.05521943947,-0.2394979848,0.3354240875,0.0210763566,-0.3089050113,0.3234377302,0.1937191444,-0.09425457365,0.511797085,0.3602860835,0.05218541717,0.6342223904,0.2091793968,-0.148945594,0.532985426,0.02133653605,0.001445649715,-0.0004317082489,0.00604465953,0.01203588214,0.02488931569,-0.005969886807,0.002026200784,0.005613927453,0.02241373413,0.0003834688062,0.003490834931,0.02178271732,0.01839780323,0.02950571827
narrow,5100,Bill and account collectors,22,500,500,0.6187194263,0.5869321935,1.090759912,0.6730673522,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.02198917312,-0.7992467275,0.6751414681,0.1463464296,-0.2844810146,0.582013601,0.03418674457,-0.4490743806,0.4579004317,0.3154688535,-0.2652223679,0.8954551196,-0.1136311343,-0.7682011078,0.5349594822,0.1446483955,0.0337681168,0.01438646021,0.08898101573,0.05392905503,0.0447345724,0.01926622922,0.004580780336,-0.0002818426398,0.05497941936,0.001804243756,0.03064817572,0.09023063158,0.06573795184,0.1184266417
narrow,5110,Billing and posting clerks and machine operators,26,500,500,0.3778732811,0.3544574127,0.6911172519,0.412914023,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.04982380526,-0.3340416674,0.2543550496,0.06781082143,-0.3242075123,0.4522867914,0.01771704292,-0.301581244,0.3232296631,0.05750282379,-0.3400228555,0.4809309866,-0.2672548339,-0.6617477405,0.1537672386,0.02283413872,-0.0003703920133,-0.00700990037,0.02172876108,-0.001207415415,0.04023829204,0.01034967726,0.01249177081,0.03458020077,0.02774296692,-0.005887575084,0.01902760889,0.03910601806,0.007662016265,0.04057657462
narrow,5120,"Bookkeeping, accounting, and auditing clerks",49,500,500,0.3007066936,0.2865189319,0.5104330729,0.3199854988,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.3269242939,-0.5882984873,-0.03721312368,0.1981115759,-0.04961514906,0.4086770283,-0.1215808553,-0.4592020715,0.2458765695,0.1088926072,-0.1685893952,0.3786037634,0.1402798225,-0.114454915,0.3921221752,0.02079320004,0.01043689295,0.008464133761,0.001218062421,0.004393237236,0.01460219094,0.004853259522,0.002085578996,0.004518145348,0.03063496185,-0.0001121592447,0.004009225226,0.0198598948,0.005710299906,0.01650047183
narrow,5160,Tellers,34,500,500,0.3254863723,0.307030604,0.568128454,0.3492006371,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2573968242,-0.0237609021,0.5316912092,0.1678904863,-0.08926562189,0.4321693545,0.2494941933,-0.1247769207,0.5978586456,0.3402896877,0.09128008711,0.5851387598,0.1362736162,-0.2149800115,0.5003840798,0.02007412848,-0.003673007552,0.003176612705,-5.33488943e-07,-0.0007307859787,0.01839320925,0.01327502736,0.000650404795,0.004916289528,0.03597224322,-0.007612773998,-0.003466918143,0.01648059355,0.007116458085,0.03102091042
narrow,5240,Customer service representatives,151,500,500,0.1942134337,0.1882515788,0.3194274241,0.2069294882,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.02147498481,-0.232504842,0.1668649611,0.04294041031,-0.1294684141,0.2093530077,0.1458071861,0.01833462545,0.2801828723,0.1282395826,-0.02677055319,0.2734931708,-0.1198302559,-0.3309791685,0.115102676,0.01043596401,0.0001288297889,0.002344301233,0.001634236747,0.002456563742,0.008024726287,0.0008634805253,0.00357596545,0.003442864633,0.004446499711,-0.000131266784,0.001815941231,0.006564032775,0.004723642786,0.01334859032
narrow,5260,File Clerks,12,500,500,0.6749479169,0.636617064,1.238272363,0.7422517056,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.4639060065,-1.008957942,0.1508764442,-0.9244023986,-1.659478991,-0.1885107323,0.1551212745,-0.5882174363,0.9200553124,0.05176062994,-0.5194170356,0.6238207574,-0.1499479824,-0.782286816,0.408294781,0.09317845074,0.022715818,0.09564669669,-0.02676171188,-0.004179923607,0.1481875288,-0.007336329108,0.03762199838,-0.01837537002,0.1429806939,-0.02581353265,0.04032823784,0.07924400504,0.01274844176,0.08734691596
narrow,5300,"Hotel, motel, and resort desk clerks",16,500,500,0.4389847042,0.3970213923,0.7896075817,0.4814335602,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.1089471758,-0.6014171064,0.3334070027,-0.2941983571,-0.9471444846,0.3043510553,-0.04061950435,-0.2214775932,0.1875055773,0.3255473268,0.06110680698,0.6127522263,0.02973660945,-0.4330970446,0.435545513,0.052650764,-0.04585708078,-0.00294491978,-0.01196716831,0.029301067,0.0989611313,0.01462640061,0.0163020521,-0.004756734341,0.01048351395,0.001820765341,0.008276378308,0.02056114457,0.006486464639,0.04912171911
narrow,5310,"Interviewers, except eligibility and loan",14,500,500,0.6521565911,0.615315364,1.218181852,0.7195899667,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.1241394309,-0.3797575708,0.6564406457,0.2629921647,-0.4721990914,0.8333754443,0.4372494103,-0.5862223967,1.111660081,0.8493721017,0.2292116751,1.387028427,0.3830611932,-0.1580008949,0.850498797,0.0790609747,0.03409174459,-0.01354251523,0.04325393115,0.03299204227,0.1191570887,-0.005316903051,0.06950122562,-0.02584258409,0.1701046184,0.04280683428,0.04357333815,0.08148898886,0.02204282678,0.06799804949
narrow,5400,Receptionists and information clerks,75,500,500,0.2841863624,0.271811942,0.4746962103,0.3035911518,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.01034648727,-0.3250795748,0.2584858432,0.1527840485,-0.1304843832,0.4253032126,0.08818936913,-0.1837083623,0.3124108015,0.4311597857,0.2276109726,0.6219439648,-0.1437148894,-0.4054790454,0.1577009181,0.02191168041,-0.00285115627,0.01090464012,0.007155773805,-0.003244225554,0.02070050025,0.00421666521,-0.0002291731919,-0.004884561257,0.01773745625,0.003108315561,-0.002318310776,0.0108011635,0.0001378945239,0.02101678705
narrow,5410,Reservation and transportation ticket agents and travel clerks,15,500,500,0.5858821247,0.5393464052,1.084130097,0.6447497402,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.3009885276,-0.0005937673651,0.6629965586,-0.1361825406,-0.7940940922,0.6084522995,0.1802268713,-0.2572600553,0.6965257216,0.4421275257,-0.1267511381,0.922361804,0.1489486159,-0.5243463383,0.8217119083,0.02860153724,-0.03214619461,0.01945324424,-0.01726409353,-0.01899263571,0.1350618595,-0.01832496458,0.008967398279,0.0250833453,0.05553646827,-0.03378757483,-0.004017978867,0.07027609152,0.05716501672,0.1262262709
narrow,5510,Couriers and messengers,10,500,500,0.7255270274,0.6648075611,1.378330304,0.8155616469,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.1066075342,-0.9761375264,0.6939944903,-0.2441327897,-1.120879586,0.6745473127,0.1926707914,-0.3229804628,0.6487658591,-0.5781292502,-1.316228527,0.2289771838,-0.7653417308,-1.201253186,-0.3369428382,0.1671422776,0.002338845109,0.07249378249,0.03333390625,-0.008752096461,0.2281295488,0.006838506723,0.124874094,0.06147797533,0.06865301553,0.04555822447,0.002424814397,0.1560736499,0.05195534881,0.04514230814
narrow,5520,Dispatchers,16,500,500,0.5717347267,0.5503628956,1.028166293,0.6255716882,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.4755540164,-1.083079962,0.1322718542,-0.3459725654,-0.8982947175,0.2112407993,0.01444259869,-0.3975372123,0.5179720939,-0.2974837635,-0.8259925255,0.2468153436,-0.2513178707,-0.8061711814,0.266887192,0.1063152621,-0.05008605501,0.04591290653,0.06391413465,0.05621808004,0.07778834751,-0.007704131539,-0.03398123566,-0.01181558254,0.06043696021,0.01045761598,0.0358849499,0.07437817655,0.04212986291,0.07242119069
narrow,5600,"Production, planning, and expediting clerks",17,500,500,0.5152363706,0.4770865859,0.9077815668,0.5616285069,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.3767727495,-0.04323665161,0.8683207933,-0.171850971,-0.6032848092,0.1371407514,-0.1873265975,-0.8274268041,0.3402611565,-0.2210975752,-0.8738573073,0.2528469549,-0.2710672796,-0.7083434383,0.1913180803,0.04554619061,0.008515119696,0.029934576,0.02871833219,0.01409882239,0.03592168029,-0.002863406823,0.02349774204,0.0146912324,0.09599207019,0.03515948695,-0.03067793606,0.07923673448,-0.003991430576,0.0587299042
narrow,5610,"Shipping, receiving, and traffic clerks",38,500,500,0.3926561882,0.3706020416,0.6433405395,0.4203691966,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.04743599736,-0.3908306282,0.4023761314,-0.2262059327,-0.5320078817,0.09424373533,-0.2665850478,-0.5928287346,0.03507606503,-0.08347753726,-0.5248396457,0.2984568478,0.07774969553,-0.352770222,0.4501783908,0.04049755455,-0.002234270126,0.008349863634,0.006585309462,0.01293363229,0.02597987715,0.0008745177266,-0.006800039218,0.002478361905,0.02463771861,0.005140228587,0.001532782255,0.0450615641,0.02584572958,0.04053354703
narrow,5620,Stock clerks and order fillers,88,500,500,0.242700835,0.2330372745,0.4173580831,0.2583563394,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.118764679,-0.344022714,0.1148704734,-0.09957832491,-0.3725803919,0.1725347573,-0.2812009956,-0.5027155376,-0.05169856684,-0.14635269,-0.3274597478,0.05777032685,0.05940243587,-0.1591215051,0.2779602342,0.01309543558,0.005594256644,0.004184983238,0.002703347041,-0.0004146238953,0.01885215479,0.003867387202,0.00158823268,0.006324968477,0.01286490537,0.003040147186,-0.0021576168,0.009209222421,0.0005281424137,0.01272627994
narrow,5630,"Weighers, measurers, checkers, and samplers, recordkeeping",10,500,500,0.6239760222,0.5958485221,1.169145783,0.6882689356,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.04202707332,-0.6366658224,0.5610312757,0.2792535137,-0.1771570368,0.7672158602,-0.2126392945,-0.9301832256,0.6218610817,0.05399933735,-0.521607562,0.6610433046,-0.2284212372,-0.689408408,0.2689726733,0.105997333,0.02226963842,0.08072527393,-0.07410380151,0.01395296358,0.05460550554,0.05862478222,-0.03134019087,0.009701227959,0.1597475273,-0.0790996676,0.008226371367,0.08894397661,-0.01843811048,0.0644197852
narrow,5700,Secretaries and administrative assistants,113,500,500,0.2075108727,0.1986644598,0.3411157188,0.2204177112,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.04629269864,-0.2399208652,0.1613402318,0.1652898179,-0.03884048018,0.3500578744,0.1784928525,-0.002149483759,0.357273697,0.2613206867,0.09460416094,0.3913244549,-0.0917238039,-0.3211776116,0.1326296026,0.01121811549,0.00111859407,0.0009168056439,0.0005606441592,0.00342503341,0.009504373286,0.000261378008,-0.0001898640188,0.004760498391,0.008454797451,0.0008602121159,0.002780949168,0.006004737596,0.002792087441,0.01340194359
narrow,5810,Data entry keyers,24,500,500,0.5571493311,0.5539403267,0.8884982125,0.5894386518,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.4199798173,-0.9857872396,0.09456560368,-0.310782902,-0.8411398811,0.178596776,-0.5331632214,-0.9868680032,-0.06210887551,-0.253248574,-0.7793447323,0.3029551348,-0.2249629476,-0.7657850433,0.3454042171,0.07497789849,-0.004367596308,0.006489064662,-0.007304244522,-0.01624404798,0.06664489971,-0.001645834006,-0.03217305549,0.001435812949,0.05940550412,-0.009317672695,0.01304743805,0.07447037404,0.01786411847,0.07193924791
narrow,5840,Insurance claims and policy processing clerks,26,500,500,0.4603685338,0.4441288589,0.7805880541,0.4980360459,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.2782000426,-0.7362941537,0.1416986435,0.3896020436,0.06334443079,0.7062182355,0.1454679929,-0.1435408658,0.4350428957,-0.2507552475,-0.7465807068,0.3185667044,-0.2610455883,-0.7139003207,0.2650771187,0.05150302984,-4.500269426e-05,0.003574596249,0.03088565005,0.02850055658,0.02975661326,-0.006734610537,-0.001198007169,0.003091882572,0.02002790966,0.02031059341,0.004505665291,0.07948441681,0.06067336723,0.06726793341
narrow,5860,"Office clerks, general",32,500,500,0.357972,0.3440986097,0.6040604029,0.382977764,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.2321651755,-0.5905730351,0.1798910532,0.04763731866,-0.3696863287,0.4154318501,-0.1816599519,-0.5739935686,0.1632330562,0.1438737353,-0.1586357933,0.4386696208,-0.1015320051,-0.3091947597,0.1411798415,0.03647831813,0.008200587738,0.009138351305,-0.003929222771,0.007681265377,0.0390544352,0.01653178545,0.001181571496,0.01037388326,0.03541917475,0.004914177147,0.003779516558,0.02210059964,-0.001220427212,0.01361944002
narrow,5930,"Office and administrative support workers, all other",24,500,500,0.4622691355,0.4345707507,0.7919191216,0.4952841811,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.3203501959,-0.1072656806,0.8669720435,0.127879032,-0.2770941412,0.5087427326,0.3557225656,-0.0119338779,0.6934461461,0.1453001496,-0.1997573143,0.5233998202,0.3368057231,-0.2311552269,0.8499282128,0.05897110401,-0.01881765253,-0.01046091995,0.01993262825,-0.009604382464,0.04104191219,0.001076560454,-0.007760644185,0.02083095953,0.03056542279,-0.01994070491,-0.01034737984,0.03597455667,0.011411725,0.07875342436
narrow,6050,Miscellaneous agricultural workers,25,500,500,0.4724684038,0.4477119236,0.8056632183,0.5069355281,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.2860423055,-0.5846198079,0.06406012778,0.06213800466,-0.4013178396,0.5039573248,-0.225582499,-0.7005971259,0.2704663433,0.03242764069,-0.538326479,0.5487322508,0.09571134242,-0.2962613144,0.5030369799,0.02732056698,-0.004317908779,0.009065269539,-0.00619105437,0.01208959784,0.05545647852,-0.02369282687,0.02666280337,0.02424075447,0.05985471398,0.01089021114,0.001398077988,0.07269905375,0.01323577352,0.04165281644
narrow,6200,First-line supervisors/managers of construction trades and extraction workers,15,500,500,0.5846023074,0.550711844,1.025064738,0.6305891897,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.04459738229,-0.5917336497,0.6857768574,0.2065510243,-0.3075552416,0.7358766215,0.1984773583,-0.2891221013,0.7290004359,-0.7937738811,-1.338622985,-0.2926759415,0.1315338881,-0.4018464816,0.640878536,0.1196155981,0.01542281134,0.04926471018,0.0417393554,0.03233803955,0.07639308068,0.01818251447,0.01642939839,-0.02404449487,0.06641939893,0.01112658579,0.01035655561,0.06365597275,0.03379455429,0.07155867571
narrow,6230,Carpenters,73,500,500,0.2395224894,0.2281805856,0.3997349326,0.2544447436,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.1734260157,-0.09655051912,0.4436460807,0.1855909925,-0.003731213328,0.3864270614,0.1572098352,-0.03350371249,0.3736234121,-0.1992914525,-0.4421086024,0.01688334672,0.2550188187,0.03857733218,0.4490074806,0.01856381464,0.003376158081,-0.0004120764956,0.006065208706,0.004359325994,0.009826512167,-0.0009000782543,0.003722497689,0.004495005786,0.01048532731,-0.003046419747,-0.00308421476,0.01375658354,0.005301805804,0.0121098899
narrow,6240,"Carpet, floor, and tile installers and finishers",14,500,500,0.5651167939,0.504718043,1.122021949,0.6293762063,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.0377818507,-0.4388372179,0.4225632776,-0.5436713714,-1.405411678,0.286742131,0.0009441154053,-0.5884520566,0.5897539344,-0.4583695674,-0.8006961051,-0.08402975948,-0.1309429432,-0.5150683955,0.2391217543,0.04502456214,0.02809285183,0.002857970301,0.003114459432,0.01640981863,0.1922911626,0.1055363759,-0.03208372193,0.04963484924,0.08664955843,-0.03462949356,0.03010042043,0.03521317018,-0.01373144211,0.03693595574
narrow,6260,Construction laborers,87,500,500,0.2409728436,0.23327539,0.388206518,0.2554417997,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.1767664552,-0.4429213858,0.07845443885,-0.1408749446,-0.3608891619,0.09065070196,-0.06379764957,-0.2535980288,0.1202765169,-0.03355892651,-0.2498938183,0.1743833906,0.07003206671,-0.1586857563,0.2830855933,0.01824260045,0.006097481694,0.00289925916,0.004425345513,0.003031851337,0.01341383194,0.001301772361,0.004398468009,0.000645640092,0.008675728814,0.002344075185,0.0008193377006,0.01262965839,0.003921082228,0.01228869343
narrow,6320,Operating engineers and other construction equipment operators,19,500,500,0.5157097676,0.4945901268,0.8994426934,0.553074345,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.1784688788,-0.6187992843,0.261171936,-0.1456900545,-0.6211092332,0.326243833,-0.2656748676,-0.6392687593,0.07220376815,-0.8289528831,-1.421420275,-0.2563795297,-0.4304845976,-0.9566090759,0.1641713835,0.05210075601,0.02342175109,-0.01782504883,0.01913254358,0.007065214983,0.05596829283,0.0006765403818,-0.009727809572,-0.007653999773,0.03079929599,-0.022301252,0.002726936944,0.08828708071,0.02977604887,0.07873580553
narrow,6350,Electricians,38,500,500,0.32796318,0.3106983207,0.5376597549,0.348372526,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.3174847927,-0.5820133823,-0.04562923762,0.1101753242,-0.1904740932,0.4058534032,-0.1263104738,-0.4594429675,0.2259915595,-0.3566232886,-0.6318926925,-0.08653991871,0.2035176244,-0.1075840318,0.501415254,0.01976591882,0.004798883848,-0.002166457134,0.005811682259,0.006181325813,0.02323544145,0.01287292664,-0.003183592819,0.001696374606,0.03300304451,-0.009208201056,0.0008085387109,0.01979790374,0.01225601647,0.02556110836
narrow,6420,"Painters, construction and maintenance",27,500,500,0.4328619124,0.4126993653,0.7403273353,0.4643669809,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2049209933,-0.1533867063,0.5614871362,-0.06222626509,-0.4637602082,0.3727572067,-0.1219395272,-0.5400813221,0.2386645057,-0.6712372018,-1.1255444,-0.2141543041,-0.1634497443,-0.5482587514,0.2548895168,0.0341388797,0.02467721545,0.005911802613,0.01756876272,0.005888033933,0.04270533883,-0.007429274639,0.02690295308,0.01601064804,0.04234596304,-0.002790028644,0.0001474381571,0.05653397886,0.009218146574,0.03991253249
